today,okay
decided,easy
decided,get
decided,used
decided,living
decided,la
wanted,easy
wanted,get
wanted,used
wanted,living
wanted,la
go,easy
go,get
go,used
go,living
go,la
somewhere,easy
somewhere,get
somewhere,used
somewhere,living
somewhere,la
could,easy
could,get
could,used
could,living
could,la
happy,,easy
happy,,get
happy,,used
happy,,living
happy,,la
also,easy
also,get
also,used
also,living
also,la
um,easy
um,get
um,used
um,living
um,la
opportunity,easy
opportunity,get
opportunity,used
opportunity,living
opportunity,la
business,easy
business,get
business,used
business,living
business,la
and,,easy
and,,get
and,,used
and,,living
and,,la
great,easy
great,get
great,used
great,living
great,la
thing,easy
thing,get
thing,used
thing,living
thing,la
offer,easy
offer,get
offer,used
offer,living
offer,la
easy,*laughter*
easy,easy
get,*laughter*
get,easy
used,*laughter*
used,easy
living,*laughter*
living,easy
la,*laughter*
la,easy
*laughter*,thing
*laughter*,really
*laughter*,like
*laughter*,la
easy,thing
easy,really
easy,like
easy,la
thing,there's
thing,much
thing,like
thing,la,
thing,love
thing,la
thing,um
thing,think
thing,feel
thing,magical,
thing,uh
thing,many
thing,creative
thing,different
thing,people,
thing,ages,
thing,um
thing,shape
thing,size
thing,color
thing,races,
thing,um,
thing,mountain
thing,water,
thing,uh,
thing,city
thing,thing
thing,people
thing,meet
thing,just,
thing,love
thing,everything
thing,la
really,there's
really,much
really,like
really,la,
really,love
really,la
really,um
really,think
really,feel
really,magical,
really,uh
really,many
really,creative
really,different
really,people,
really,ages,
really,um
really,shape
really,size
really,color
really,races,
really,um,
really,mountain
really,water,
really,uh,
really,city
really,thing
really,people
really,meet
really,just,
really,love
really,everything
really,la
like,there's
like,much
like,like
like,la,
like,love
like,la
like,um
like,think
like,feel
like,magical,
like,uh
like,many
like,creative
like,different
like,people,
like,ages,
like,um
like,shape
like,size
like,color
like,races,
like,um,
like,mountain
like,water,
like,uh,
like,city
like,thing
like,people
like,meet
like,just,
like,love
like,everything
like,la
la,there's
la,much
la,like
la,la,
la,love
la,la
la,um
la,think
la,feel
la,magical,
la,uh
la,many
la,creative
la,different
la,people,
la,ages,
la,um
la,shape
la,size
la,color
la,races,
la,um,
la,mountain
la,water,
la,uh,
la,city
la,thing
la,people
la,meet
la,just,
la,love
la,everything
la,la
there's,i'm
there's,sure
there's,tell
there's,shoe
there's,i'm
there's,much
there's,world
there's,explorer
there's,travel
there's,lot
much,i'm
much,sure
much,tell
much,shoe
much,i'm
much,much
much,world
much,explorer
much,travel
much,lot
like,i'm
like,sure
like,tell
like,shoe
like,i'm
like,much
like,world
like,explorer
like,travel
like,lot
la,,i'm
la,,sure
la,,tell
la,,shoe
la,,i'm
la,,much
la,,world
la,,explorer
la,,travel
la,,lot
love,i'm
love,sure
love,tell
love,shoe
love,i'm
love,much
love,world
love,explorer
love,travel
love,lot
la,i'm
la,sure
la,tell
la,shoe
la,i'm
la,much
la,world
la,explorer
la,travel
la,lot
um,i'm
um,sure
um,tell
um,shoe
um,i'm
um,much
um,world
um,explorer
um,travel
um,lot
think,i'm
think,sure
think,tell
think,shoe
think,i'm
think,much
think,world
think,explorer
think,travel
think,lot
feel,i'm
feel,sure
feel,tell
feel,shoe
feel,i'm
feel,much
feel,world
feel,explorer
feel,travel
feel,lot
magical,,i'm
magical,,sure
magical,,tell
magical,,shoe
magical,,i'm
magical,,much
magical,,world
magical,,explorer
magical,,travel
magical,,lot
uh,i'm
uh,sure
uh,tell
uh,shoe
uh,i'm
uh,much
uh,world
uh,explorer
uh,travel
uh,lot
many,i'm
many,sure
many,tell
many,shoe
many,i'm
many,much
many,world
many,explorer
many,travel
many,lot
creative,i'm
creative,sure
creative,tell
creative,shoe
creative,i'm
creative,much
creative,world
creative,explorer
creative,travel
creative,lot
different,i'm
different,sure
different,tell
different,shoe
different,i'm
different,much
different,world
different,explorer
different,travel
different,lot
people,,i'm
people,,sure
people,,tell
people,,shoe
people,,i'm
people,,much
people,,world
people,,explorer
people,,travel
people,,lot
ages,,i'm
ages,,sure
ages,,tell
ages,,shoe
ages,,i'm
ages,,much
ages,,world
ages,,explorer
ages,,travel
ages,,lot
um,i'm
um,sure
um,tell
um,shoe
um,i'm
um,much
um,world
um,explorer
um,travel
um,lot
shape,i'm
shape,sure
shape,tell
shape,shoe
shape,i'm
shape,much
shape,world
shape,explorer
shape,travel
shape,lot
size,i'm
size,sure
size,tell
size,shoe
size,i'm
size,much
size,world
size,explorer
size,travel
size,lot
color,i'm
color,sure
color,tell
color,shoe
color,i'm
color,much
color,world
color,explorer
color,travel
color,lot
races,,i'm
races,,sure
races,,tell
races,,shoe
races,,i'm
races,,much
races,,world
races,,explorer
races,,travel
races,,lot
um,,i'm
um,,sure
um,,tell
um,,shoe
um,,i'm
um,,much
um,,world
um,,explorer
um,,travel
um,,lot
mountain,i'm
mountain,sure
mountain,tell
mountain,shoe
mountain,i'm
mountain,much
mountain,world
mountain,explorer
mountain,travel
mountain,lot
water,,i'm
water,,sure
water,,tell
water,,shoe
water,,i'm
water,,much
water,,world
water,,explorer
water,,travel
water,,lot
uh,,i'm
uh,,sure
uh,,tell
uh,,shoe
uh,,i'm
uh,,much
uh,,world
uh,,explorer
uh,,travel
uh,,lot
city,i'm
city,sure
city,tell
city,shoe
city,i'm
city,much
city,world
city,explorer
city,travel
city,lot
thing,i'm
thing,sure
thing,tell
thing,shoe
thing,i'm
thing,much
thing,world
thing,explorer
thing,travel
thing,lot
people,i'm
people,sure
people,tell
people,shoe
people,i'm
people,much
people,world
people,explorer
people,travel
people,lot
meet,i'm
meet,sure
meet,tell
meet,shoe
meet,i'm
meet,much
meet,world
meet,explorer
meet,travel
meet,lot
just,,i'm
just,,sure
just,,tell
just,,shoe
just,,i'm
just,,much
just,,world
just,,explorer
just,,travel
just,,lot
love,i'm
love,sure
love,tell
love,shoe
love,i'm
love,much
love,world
love,explorer
love,travel
love,lot
everything,i'm
everything,sure
everything,tell
everything,shoe
everything,i'm
everything,much
everything,world
everything,explorer
everything,travel
everything,lot
la,i'm
la,sure
la,tell
la,shoe
la,i'm
la,much
la,world
la,explorer
la,travel
la,lot
uh,,study
uh,,school
i'd,study
i'd,school
rather,study
rather,school
talk,study
talk,school
study,um
study,go
study,college
school,um
school,go
school,college
um,what's
um,dream
um,job
go,what's
go,dream
go,job
college,what's
college,dream
college,job
what's,i'm
what's,still
what's,figuring
dream,i'm
dream,still
dream,figuring
job,i'm
job,still
job,figuring
i'm,tell
still,tell
figuring,tell
tell,um,
tell,know
tell,may
tell,may
tell,something
tell,animal
tell,dog
tell,really
tell,love
tell,never
tell,dog,
tell,um
tell,adult
tell,cat
tell,uh,
tell,um
tell,think
tell,i'm
tell,late
tell,bloomer
tell,i'm
tell,working
tell,whole
tell,conversation
tell,don't,
tell,really
tell,want
tell,job
tell,want
tell,purposeful
tell,way
tell,create
tell,wealth
tell,something
tell,make
tell,money
tell,long
tell,run
um,,consider
um,,shy
um,,outgoing
know,consider
know,shy
know,outgoing
may,consider
may,shy
may,outgoing
may,consider
may,shy
may,outgoing
something,consider
something,shy
something,outgoing
animal,consider
animal,shy
animal,outgoing
dog,consider
dog,shy
dog,outgoing
really,consider
really,shy
really,outgoing
love,consider
love,shy
love,outgoing
never,consider
never,shy
never,outgoing
dog,,consider
dog,,shy
dog,,outgoing
um,consider
um,shy
um,outgoing
adult,consider
adult,shy
adult,outgoing
cat,consider
cat,shy
cat,outgoing
uh,,consider
uh,,shy
uh,,outgoing
um,consider
um,shy
um,outgoing
think,consider
think,shy
think,outgoing
i'm,consider
i'm,shy
i'm,outgoing
late,consider
late,shy
late,outgoing
bloomer,consider
bloomer,shy
bloomer,outgoing
i'm,consider
i'm,shy
i'm,outgoing
working,consider
working,shy
working,outgoing
whole,consider
whole,shy
whole,outgoing
conversation,consider
conversation,shy
conversation,outgoing
don't,,consider
don't,,shy
don't,,outgoing
really,consider
really,shy
really,outgoing
want,consider
want,shy
want,outgoing
job,consider
job,shy
job,outgoing
want,consider
want,shy
want,outgoing
purposeful,consider
purposeful,shy
purposeful,outgoing
way,consider
way,shy
way,outgoing
create,consider
create,shy
create,outgoing
wealth,consider
wealth,shy
wealth,outgoing
something,consider
something,shy
something,outgoing
make,consider
make,shy
make,outgoing
money,consider
money,shy
money,outgoing
long,consider
long,shy
long,outgoing
run,consider
run,shy
run,outgoing
consider,depends
consider,situation
consider,general
consider,consider
consider,shy
consider,although
consider,people
consider,would
consider,consider
consider,outgoing
shy,depends
shy,situation
shy,general
shy,consider
shy,shy
shy,although
shy,people
shy,would
shy,consider
shy,outgoing
outgoing,depends
outgoing,situation
outgoing,general
outgoing,consider
outgoing,shy
outgoing,although
outgoing,people
outgoing,would
outgoing,consider
outgoing,outgoing
depends,sometimes
depends,i'm
depends,feeling
depends,tense
depends,turn
depends,fish
depends,tank
depends,screensaver
depends,hey
depends,know
depends,hawaii
depends,best
depends,i've
depends,got
depends,relax
situation,sometimes
situation,i'm
situation,feeling
situation,tense
situation,turn
situation,fish
situation,tank
situation,screensaver
situation,hey
situation,know
situation,hawaii
situation,best
situation,i've
situation,got
situation,relax
general,sometimes
general,i'm
general,feeling
general,tense
general,turn
general,fish
general,tank
general,screensaver
general,hey
general,know
general,hawaii
general,best
general,i've
general,got
general,relax
consider,sometimes
consider,i'm
consider,feeling
consider,tense
consider,turn
consider,fish
consider,tank
consider,screensaver
consider,hey
consider,know
consider,hawaii
consider,best
consider,i've
consider,got
consider,relax
shy,sometimes
shy,i'm
shy,feeling
shy,tense
shy,turn
shy,fish
shy,tank
shy,screensaver
shy,hey
shy,know
shy,hawaii
shy,best
shy,i've
shy,got
shy,relax
although,sometimes
although,i'm
although,feeling
although,tense
although,turn
although,fish
although,tank
although,screensaver
although,hey
although,know
although,hawaii
although,best
although,i've
although,got
although,relax
people,sometimes
people,i'm
people,feeling
people,tense
people,turn
people,fish
people,tank
people,screensaver
people,hey
people,know
people,hawaii
people,best
people,i've
people,got
people,relax
would,sometimes
would,i'm
would,feeling
would,tense
would,turn
would,fish
would,tank
would,screensaver
would,hey
would,know
would,hawaii
would,best
would,i've
would,got
would,relax
consider,sometimes
consider,i'm
consider,feeling
consider,tense
consider,turn
consider,fish
consider,tank
consider,screensaver
consider,hey
consider,know
consider,hawaii
consider,best
consider,i've
consider,got
consider,relax
outgoing,sometimes
outgoing,i'm
outgoing,feeling
outgoing,tense
outgoing,turn
outgoing,fish
outgoing,tank
outgoing,screensaver
outgoing,hey
outgoing,know
outgoing,hawaii
outgoing,best
outgoing,i've
outgoing,got
outgoing,relax
sometimes,mm,
sometimes,put
sometimes,classical
sometimes,music
sometimes,*laughter*,
sometimes,music
sometimes,classical
sometimes,music
sometimes,i'm
sometimes,especially
sometimes,especially
sometimes,stressed
sometimes,and,
sometimes,um
sometimes,play
sometimes,dog,
sometimes,go
sometimes,walk
i'm,mm,
i'm,put
i'm,classical
i'm,music
i'm,*laughter*,
i'm,music
i'm,classical
i'm,music
i'm,i'm
i'm,especially
i'm,especially
i'm,stressed
i'm,and,
i'm,um
i'm,play
i'm,dog,
i'm,go
i'm,walk
feeling,mm,
feeling,put
feeling,classical
feeling,music
feeling,*laughter*,
feeling,music
feeling,classical
feeling,music
feeling,i'm
feeling,especially
feeling,especially
feeling,stressed
feeling,and,
feeling,um
feeling,play
feeling,dog,
feeling,go
feeling,walk
tense,mm,
tense,put
tense,classical
tense,music
tense,*laughter*,
tense,music
tense,classical
tense,music
tense,i'm
tense,especially
tense,especially
tense,stressed
tense,and,
tense,um
tense,play
tense,dog,
tense,go
tense,walk
turn,mm,
turn,put
turn,classical
turn,music
turn,*laughter*,
turn,music
turn,classical
turn,music
turn,i'm
turn,especially
turn,especially
turn,stressed
turn,and,
turn,um
turn,play
turn,dog,
turn,go
turn,walk
fish,mm,
fish,put
fish,classical
fish,music
fish,*laughter*,
fish,music
fish,classical
fish,music
fish,i'm
fish,especially
fish,especially
fish,stressed
fish,and,
fish,um
fish,play
fish,dog,
fish,go
fish,walk
tank,mm,
tank,put
tank,classical
tank,music
tank,*laughter*,
tank,music
tank,classical
tank,music
tank,i'm
tank,especially
tank,especially
tank,stressed
tank,and,
tank,um
tank,play
tank,dog,
tank,go
tank,walk
screensaver,mm,
screensaver,put
screensaver,classical
screensaver,music
screensaver,*laughter*,
screensaver,music
screensaver,classical
screensaver,music
screensaver,i'm
screensaver,especially
screensaver,especially
screensaver,stressed
screensaver,and,
screensaver,um
screensaver,play
screensaver,dog,
screensaver,go
screensaver,walk
hey,mm,
hey,put
hey,classical
hey,music
hey,*laughter*,
hey,music
hey,classical
hey,music
hey,i'm
hey,especially
hey,especially
hey,stressed
hey,and,
hey,um
hey,play
hey,dog,
hey,go
hey,walk
know,mm,
know,put
know,classical
know,music
know,*laughter*,
know,music
know,classical
know,music
know,i'm
know,especially
know,especially
know,stressed
know,and,
know,um
know,play
know,dog,
know,go
know,walk
hawaii,mm,
hawaii,put
hawaii,classical
hawaii,music
hawaii,*laughter*,
hawaii,music
hawaii,classical
hawaii,music
hawaii,i'm
hawaii,especially
hawaii,especially
hawaii,stressed
hawaii,and,
hawaii,um
hawaii,play
hawaii,dog,
hawaii,go
hawaii,walk
best,mm,
best,put
best,classical
best,music
best,*laughter*,
best,music
best,classical
best,music
best,i'm
best,especially
best,especially
best,stressed
best,and,
best,um
best,play
best,dog,
best,go
best,walk
i've,mm,
i've,put
i've,classical
i've,music
i've,*laughter*,
i've,music
i've,classical
i've,music
i've,i'm
i've,especially
i've,especially
i've,stressed
i've,and,
i've,um
i've,play
i've,dog,
i've,go
i've,walk
got,mm,
got,put
got,classical
got,music
got,*laughter*,
got,music
got,classical
got,music
got,i'm
got,especially
got,especially
got,stressed
got,and,
got,um
got,play
got,dog,
got,go
got,walk
relax,mm,
relax,put
relax,classical
relax,music
relax,*laughter*,
relax,music
relax,classical
relax,music
relax,i'm
relax,especially
relax,especially
relax,stressed
relax,and,
relax,um
relax,play
relax,dog,
relax,go
relax,walk
mm,,controlling
mm,,temper
put,controlling
put,temper
classical,controlling
classical,temper
music,controlling
music,temper
*laughter*,,controlling
*laughter*,,temper
music,controlling
music,temper
classical,controlling
classical,temper
music,controlling
music,temper
i'm,controlling
i'm,temper
especially,controlling
especially,temper
especially,controlling
especially,temper
stressed,controlling
stressed,temper
and,,controlling
and,,temper
um,controlling
um,temper
play,controlling
play,temper
dog,,controlling
dog,,temper
go,controlling
go,temper
walk,controlling
walk,temper
controlling,think
controlling,i'm
controlling,really
controlling,good
controlling,controlling
controlling,temper,
controlling,part
temper,think
temper,i'm
temper,really
temper,good
temper,controlling
temper,temper,
temper,part
think,last
think,time
think,argued
think,someone
i'm,last
i'm,time
i'm,argued
i'm,someone
really,last
really,time
really,argued
really,someone
good,last
good,time
good,argued
good,someone
controlling,last
controlling,time
controlling,argued
controlling,someone
temper,,last
temper,,time
temper,,argued
temper,,someone
part,last
part,time
part,argued
part,someone
last,um
last,came
last,*laughter*,
last,um
last,um,
last,financial
last,stress
time,um
time,came
time,*laughter*,
time,um
time,um,
time,financial
time,stress
argued,um
argued,came
argued,*laughter*,
argued,um
argued,um,
argued,financial
argued,stress
someone,um
someone,came
someone,*laughter*,
someone,um
someone,um,
someone,financial
someone,stress
um,tell
um,situation
um,wish
um,handled
um,differently
came,tell
came,situation
came,wish
came,handled
came,differently
*laughter*,,tell
*laughter*,,situation
*laughter*,,wish
*laughter*,,handled
*laughter*,,differently
um,tell
um,situation
um,wish
um,handled
um,differently
um,,tell
um,,situation
um,,wish
um,,handled
um,,differently
financial,tell
financial,situation
financial,wish
financial,handled
financial,differently
stress,tell
stress,situation
stress,wish
stress,handled
stress,differently
tell,uh,
tell,um,
tell,there's
tell,probably
tell,lot
tell,example
tell,think
tell,i'd
tell,rather
tell,move
tell,another
tell,question
situation,uh,
situation,um,
situation,there's
situation,probably
situation,lot
situation,example
situation,think
situation,i'd
situation,rather
situation,move
situation,another
situation,question
wish,uh,
wish,um,
wish,there's
wish,probably
wish,lot
wish,example
wish,think
wish,i'd
wish,rather
wish,move
wish,another
wish,question
handled,uh,
handled,um,
handled,there's
handled,probably
handled,lot
handled,example
handled,think
handled,i'd
handled,rather
handled,move
handled,another
handled,question
differently,uh,
differently,um,
differently,there's
differently,probably
differently,lot
differently,example
differently,think
differently,i'd
differently,rather
differently,move
differently,another
differently,question
uh,,tell
uh,,hardest
uh,,decision
uh,,ever
uh,,make
um,,tell
um,,hardest
um,,decision
um,,ever
um,,make
there's,tell
there's,hardest
there's,decision
there's,ever
there's,make
probably,tell
probably,hardest
probably,decision
probably,ever
probably,make
lot,tell
lot,hardest
lot,decision
lot,ever
lot,make
example,tell
example,hardest
example,decision
example,ever
example,make
think,tell
think,hardest
think,decision
think,ever
think,make
i'd,tell
i'd,hardest
i'd,decision
i'd,ever
i'd,make
rather,tell
rather,hardest
rather,decision
rather,ever
rather,make
move,tell
move,hardest
move,decision
move,ever
move,make
another,tell
another,hardest
another,decision
another,ever
another,make
question,tell
question,hardest
question,decision
question,ever
question,make
tell,yeah
tell,i'd
tell,rather
tell,talk
tell,either
tell,*laughter*
hardest,yeah
hardest,i'd
hardest,rather
hardest,talk
hardest,either
hardest,*laughter*
decision,yeah
decision,i'd
decision,rather
decision,talk
decision,either
decision,*laughter*
ever,yeah
ever,i'd
ever,rather
ever,talk
ever,either
ever,*laughter*
make,yeah
make,i'd
make,rather
make,talk
make,either
make,*laughter*
yeah,tell
yeah,relationship
yeah,family
i'd,tell
i'd,relationship
i'd,family
rather,tell
rather,relationship
rather,family
talk,tell
talk,relationship
talk,family
either,tell
either,relationship
either,family
*laughter*,tell
*laughter*,relationship
*laughter*,family
tell,i'd
tell,rather
tell,talk
relationship,i'd
relationship,rather
relationship,talk
family,i'd
family,rather
family,talk
i'd,easy
i'd,get
i'd,good
i'd,night's
i'd,sleep
rather,easy
rather,get
rather,good
rather,night's
rather,sleep
talk,easy
talk,get
talk,good
talk,night's
talk,sleep
easy,easy
get,easy
good,easy
night's,easy
sleep,easy
easy,like
easy,sleep
easy,well
like,um
like,lot
like,better
like,recently
like,um,
like,history
like,chronic
like,insomnia
like,health
like,problem
like,so,
like,challenging,
like,um
like,feel
like,rested
like,time
sleep,um
sleep,lot
sleep,better
sleep,recently
sleep,um,
sleep,history
sleep,chronic
sleep,insomnia
sleep,health
sleep,problem
sleep,so,
sleep,challenging,
sleep,um
sleep,feel
sleep,rested
sleep,time
well,um
well,lot
well,better
well,recently
well,um,
well,history
well,chronic
well,insomnia
well,health
well,problem
well,so,
well,challenging,
well,um
well,feel
well,rested
well,time
um,feeling
um,lately
lot,feeling
lot,lately
better,feeling
better,lately
recently,feeling
recently,lately
um,,feeling
um,,lately
history,feeling
history,lately
chronic,feeling
chronic,lately
insomnia,feeling
insomnia,lately
health,feeling
health,lately
problem,feeling
problem,lately
so,,feeling
so,,lately
challenging,,feeling
challenging,,lately
um,feeling
um,lately
feel,feeling
feel,lately
rested,feeling
rested,lately
time,feeling
time,lately
feeling,past
feeling,week
feeling,i've
feeling,feeling
feeling,lot
feeling,better
lately,past
lately,week
lately,i've
lately,feeling
lately,lot
lately,better
past,tell
week,tell
i've,tell
feeling,tell
lot,tell
better,tell
tell,um
tell,yes
tell,um,
tell,weather
tell,changed
tell,spring
tell,sprung
tell,little
tell,warmer
tell,having,
tell,um
tell,trouble
tell,depression
tell,winter
tell,um,
tell,trouble
tell,tolerating
tell,cold,
tell,lot
tell,thing
tell,normally
tell,do,
tell,also
tell,sick
tell,flu,
tell,um
tell,past
tell,week
tell,decided
tell,um,
tell,feeling
tell,better
tell,enough
tell,needed
tell,kind
tell,get
tell,rut
tell,start
tell,um,
tell,getting
tell,focused
tell,around
tell,thing
tell,thing
tell,need
tell,day
tell,walking
tell,dog
tell,every
tell,day
tell,um,
tell,isolating
tell,much,
tell,seeing
tell,friend
tell,seeing,
tell,i've
tell,feeling
tell,lot
tell,better
tell,like
tell,i've
tell,making
tell,progress
tell,um
tell,uh,
tell,past
tell,week
tell,thing
tell,taken
tell,positive
tell,turn
um,that's
um,great
yes,that's
yes,great
um,,that's
um,,great
weather,that's
weather,great
changed,that's
changed,great
spring,that's
spring,great
sprung,that's
sprung,great
little,that's
little,great
warmer,that's
warmer,great
having,,that's
having,,great
um,that's
um,great
trouble,that's
trouble,great
depression,that's
depression,great
winter,that's
winter,great
um,,that's
um,,great
trouble,that's
trouble,great
tolerating,that's
tolerating,great
cold,,that's
cold,,great
lot,that's
lot,great
thing,that's
thing,great
normally,that's
normally,great
do,,that's
do,,great
also,that's
also,great
sick,that's
sick,great
flu,,that's
flu,,great
um,that's
um,great
past,that's
past,great
week,that's
week,great
decided,that's
decided,great
um,,that's
um,,great
feeling,that's
feeling,great
better,that's
better,great
enough,that's
enough,great
needed,that's
needed,great
kind,that's
kind,great
get,that's
get,great
rut,that's
rut,great
start,that's
start,great
um,,that's
um,,great
getting,that's
getting,great
focused,that's
focused,great
around,that's
around,great
thing,that's
thing,great
thing,that's
thing,great
need,that's
need,great
day,that's
day,great
walking,that's
walking,great
dog,that's
dog,great
every,that's
every,great
day,that's
day,great
um,,that's
um,,great
isolating,that's
isolating,great
much,,that's
much,,great
seeing,that's
seeing,great
friend,that's
friend,great
seeing,,that's
seeing,,great
i've,that's
i've,great
feeling,that's
feeling,great
lot,that's
lot,great
better,that's
better,great
like,that's
like,great
i've,that's
i've,great
making,that's
making,great
progress,that's
progress,great
um,that's
um,great
uh,,that's
uh,,great
past,that's
past,great
week,that's
week,great
thing,that's
thing,great
taken,that's
taken,great
positive,that's
positive,great
turn,that's
turn,great
diagnosed,yes
depression,yes
yes,long
yes,ago
yes,diagnosed
long,uh,
long,quite
long,time
long,officially,
long,probably
long,been,
long,know
long,exactly
long,let's
long,see,
long,maybe
long,fifteen
long,year
long,ago
ago,uh,
ago,quite
ago,time
ago,officially,
ago,probably
ago,been,
ago,know
ago,exactly
ago,let's
ago,see,
ago,maybe
ago,fifteen
ago,year
ago,ago
diagnosed,uh,
diagnosed,quite
diagnosed,time
diagnosed,officially,
diagnosed,probably
diagnosed,been,
diagnosed,know
diagnosed,exactly
diagnosed,let's
diagnosed,see,
diagnosed,maybe
diagnosed,fifteen
diagnosed,year
diagnosed,ago
uh,,got
uh,,seek
uh,,help
quite,got
quite,seek
quite,help
time,got
time,seek
time,help
officially,,got
officially,,seek
officially,,help
probably,got
probably,seek
probably,help
been,,got
been,,seek
been,,help
know,got
know,seek
know,help
exactly,got
exactly,seek
exactly,help
let's,got
let's,seek
let's,help
see,,got
see,,seek
see,,help
maybe,got
maybe,seek
maybe,help
fifteen,got
fifteen,seek
fifteen,help
year,got
year,seek
year,help
ago,got
ago,seek
ago,help
got,um
got,feeling
got,suicidal
seek,um
seek,feeling
seek,suicidal
help,um
help,feeling
help,suicidal
um,still
um,go
um,therapy
feeling,still
feeling,go
feeling,therapy
suicidal,still
suicidal,go
suicidal,therapy
stop,um
stop,found
stop,better
stop,alternative
um,tell
found,tell
better,tell
alternative,tell
tell,um
tell,therapy
tell,since
tell,eighteen,
tell,i've
tell,tried
tell,variety
tell,um
tell,methods,
tell,uh
tell,started
tell,working
tell,neurolinguistic
tell,programmer,
tell,um
tell,really
tell,first
tell,person
tell,that,
tell,um
tell,helped
tell,me,
tell,uh
tell,make
tell,permanent
tell,change
tell,able
tell,get
tell,anti
tell,depressant
tell,well,
tell,even
tell,though
tell,i've
tell,struggled
tell,bout
tell,of,
tell,depression
tell,never
tell,anything,
tell,extremely
tell,severe
tell,um
tell,was,
tell,one
tell,best
tell,thing
tell,ever
tell,happened
um,decide
therapy,decide
since,decide
eighteen,,decide
i've,decide
tried,decide
variety,decide
um,decide
methods,,decide
uh,decide
started,decide
working,decide
neurolinguistic,decide
programmer,,decide
um,decide
really,decide
first,decide
person,decide
that,,decide
um,decide
helped,decide
me,,decide
uh,decide
make,decide
permanent,decide
change,decide
able,decide
get,decide
anti,decide
depressant,decide
well,,decide
even,decide
though,decide
i've,decide
struggled,decide
bout,decide
of,,decide
depression,decide
never,decide
anything,,decide
extremely,decide
severe,decide
um,decide
was,,decide
one,decide
best,decide
thing,decide
ever,decide
happened,decide
decide,well
decide,um
decide,physically
decide,ill,
decide,uh
decide,chronic
decide,fatigue
decide,syndrome
decide,client
decide,referred
decide,person,
decide,um
decide,cured
decide,disease
decide,and,
decide,um,
decide,um,
decide,treat
decide,multiple
decide,issue
decide,so,
decide,everything
decide,interrelated
decide,um,
decide,first
decide,conversation
decide,knew
decide,right
decide,step
well,feel
well,moment
um,feel
um,moment
physically,feel
physically,moment
ill,,feel
ill,,moment
uh,feel
uh,moment
chronic,feel
chronic,moment
fatigue,feel
fatigue,moment
syndrome,feel
syndrome,moment
client,feel
client,moment
referred,feel
referred,moment
person,,feel
person,,moment
um,feel
um,moment
cured,feel
cured,moment
disease,feel
disease,moment
and,,feel
and,,moment
um,,feel
um,,moment
um,,feel
um,,moment
treat,feel
treat,moment
multiple,feel
multiple,moment
issue,feel
issue,moment
so,,feel
so,,moment
everything,feel
everything,moment
interrelated,feel
interrelated,moment
um,,feel
um,,moment
first,feel
first,moment
conversation,feel
conversation,moment
knew,feel
knew,moment
right,feel
right,moment
step,feel
step,moment
feel,happy,
feel,um
feel,felt
feel,like
feel,um,
feel,felt
