today,okay
love,beautiful
love,scenery
hear,uh
hear,yeah
hear,one
hear,time
hear,went
hear,uh
hear,yosemite,
hear,san
hear,francisco,
hear,uh
hear,really
hear,enjoy
hear,beautiful
hear,scenery
one,uh
one,yeah
one,one
one,time
one,went
one,uh
one,yosemite,
one,san
one,francisco,
one,uh
one,really
one,enjoy
one,beautiful
one,scenery
trip,uh
trip,yeah
trip,one
trip,time
trip,went
trip,uh
trip,yosemite,
trip,san
trip,francisco,
trip,uh
trip,really
trip,enjoy
trip,beautiful
trip,scenery
uh,what's
uh,one
uh,memorable
uh,experience
yeah,what's
yeah,one
yeah,memorable
yeah,experience
one,what's
one,one
one,memorable
one,experience
time,what's
time,one
time,memorable
time,experience
went,what's
went,one
went,memorable
went,experience
uh,what's
uh,one
uh,memorable
uh,experience
yosemite,,what's
yosemite,,one
yosemite,,memorable
yosemite,,experience
san,what's
san,one
san,memorable
san,experience
francisco,,what's
francisco,,one
francisco,,memorable
francisco,,experience
uh,what's
uh,one
uh,memorable
uh,experience
really,what's
really,one
really,memorable
really,experience
enjoy,what's
enjoy,one
enjoy,memorable
enjoy,experience
beautiful,what's
beautiful,one
beautiful,memorable
beautiful,experience
scenery,what's
scenery,one
scenery,memorable
scenery,experience
what's,uh
what's,probably
what's,i,
what's,uh
what's,last
what's,year
what's,uh
what's,met
what's,girlfriend
what's,uh
what's,san
what's,francisco
what's,drove
what's,highway
what's,one
what's,uh,
what's,saw
what's,lot
what's,uh
what's,sights,
what's,hearst
what's,castle
what's,thing
what's,like
one,uh
one,probably
one,i,
one,uh
one,last
one,year
one,uh
one,met
one,girlfriend
one,uh
one,san
one,francisco
one,drove
one,highway
one,one
one,uh,
one,saw
one,lot
one,uh
one,sights,
one,hearst
one,castle
one,thing
one,like
memorable,uh
memorable,probably
memorable,i,
memorable,uh
memorable,last
memorable,year
memorable,uh
memorable,met
memorable,girlfriend
memorable,uh
memorable,san
memorable,francisco
memorable,drove
memorable,highway
memorable,one
memorable,uh,
memorable,saw
memorable,lot
memorable,uh
memorable,sights,
memorable,hearst
memorable,castle
memorable,thing
memorable,like
experience,uh
experience,probably
experience,i,
experience,uh
experience,last
experience,year
experience,uh
experience,met
experience,girlfriend
experience,uh
experience,san
experience,francisco
experience,drove
experience,highway
experience,one
experience,uh,
experience,saw
experience,lot
experience,uh
experience,sights,
experience,hearst
experience,castle
experience,thing
experience,like
uh,study
uh,school
probably,study
probably,school
i,,study
i,,school
uh,study
uh,school
last,study
last,school
year,study
year,school
uh,study
uh,school
met,study
met,school
girlfriend,study
girlfriend,school
uh,study
uh,school
san,study
san,school
francisco,study
francisco,school
drove,study
drove,school
highway,study
highway,school
one,study
one,school
uh,,study
uh,,school
saw,study
saw,school
lot,study
lot,school
uh,study
uh,school
sights,,study
sights,,school
hearst,study
hearst,school
castle,study
castle,school
thing,study
thing,school
like,study
like,school
study,uh
study,computer
study,science
school,uh
school,computer
school,science
uh,decide
computer,decide
science,decide
decide,uh
decide,well
decide,went
decide,school
decide,back
decide,eighty
decide,uh
decide,computer
decide,uh,
decide,kind
decide,new
decide,new
decide,coming
decide,thing
decide,decided
uh,still
uh,working
well,still
well,working
went,still
went,working
school,still
school,working
back,still
back,working
eighty,still
eighty,working
uh,still
uh,working
computer,still
computer,working
uh,,still
uh,,working
kind,still
kind,working
new,still
new,working
new,still
new,working
coming,still
coming,working
thing,still
thing,working
decided,still
decided,working
still,little
still,bit
still,much
working,little
working,bit
working,much
little,what's
little,dream
little,job
bit,what's
bit,dream
bit,job
much,what's
much,dream
much,job
what's,uh
what's,probably
what's,um,
what's,think
what's,like
what's,little
what's,uh
what's,little
what's,magazine
dream,uh
dream,probably
dream,um,
dream,think
dream,like
dream,little
dream,uh
dream,little
dream,magazine
job,uh
job,probably
job,um,
job,think
job,like
job,little
job,uh
job,little
job,magazine
uh,like
probably,like
um,,like
think,like
like,like
little,like
uh,like
little,like
magazine,like
like,uh,
like,well
like,i've
like,started
like,already
like,started
like,like
like,small
like,uh
like,local
like,magazine
like,uh
like,coupon
like,uh,
like,going
like,expand
like,different
like,uh
like,part
like,california
uh,,consider
uh,,shy
uh,,outgoing
well,consider
well,shy
well,outgoing
i've,consider
i've,shy
i've,outgoing
started,consider
started,shy
started,outgoing
already,consider
already,shy
already,outgoing
started,consider
started,shy
started,outgoing
like,consider
like,shy
like,outgoing
small,consider
small,shy
small,outgoing
uh,consider
uh,shy
uh,outgoing
local,consider
local,shy
local,outgoing
magazine,consider
magazine,shy
magazine,outgoing
uh,consider
uh,shy
uh,outgoing
coupon,consider
coupon,shy
coupon,outgoing
uh,,consider
uh,,shy
uh,,outgoing
going,consider
going,shy
going,outgoing
expand,consider
expand,shy
expand,outgoing
different,consider
different,shy
different,outgoing
uh,consider
uh,shy
uh,outgoing
part,consider
part,shy
part,outgoing
california,consider
california,shy
california,outgoing
consider,probably
consider,shy
shy,probably
shy,shy
outgoing,probably
outgoing,shy
um,,sometimes
um,,i'm
um,,feeling
um,,tense
um,,turn
um,,fish
um,,tank
um,,screensaver
um,,hey
um,,know
um,,hawaii
um,,best
um,,i've
um,,got
um,,relax
mm,sometimes
mm,i'm
mm,feeling
mm,tense
mm,turn
mm,fish
mm,tank
mm,screensaver
mm,hey
mm,know
mm,hawaii
mm,best
mm,i've
mm,got
mm,relax
well,sometimes
well,i'm
well,feeling
well,tense
well,turn
well,fish
well,tank
well,screensaver
well,hey
well,know
well,hawaii
well,best
well,i've
well,got
well,relax
let's,sometimes
let's,i'm
let's,feeling
let's,tense
let's,turn
let's,fish
let's,tank
let's,screensaver
let's,hey
let's,know
let's,hawaii
let's,best
let's,i've
let's,got
let's,relax
see,,sometimes
see,,i'm
see,,feeling
see,,tense
see,,turn
see,,fish
see,,tank
see,,screensaver
see,,hey
see,,know
see,,hawaii
see,,best
see,,i've
see,,got
see,,relax
uh,,sometimes
uh,,i'm
uh,,feeling
uh,,tense
uh,,turn
uh,,fish
uh,,tank
uh,,screensaver
uh,,hey
uh,,know
uh,,hawaii
uh,,best
uh,,i've
uh,,got
uh,,relax
guess,sometimes
guess,i'm
guess,feeling
guess,tense
guess,turn
guess,fish
guess,tank
guess,screensaver
guess,hey
guess,know
guess,hawaii
guess,best
guess,i've
guess,got
guess,relax
outgoing,sometimes
outgoing,i'm
outgoing,feeling
outgoing,tense
outgoing,turn
outgoing,fish
outgoing,tank
outgoing,screensaver
outgoing,hey
outgoing,know
outgoing,hawaii
outgoing,best
outgoing,i've
outgoing,got
outgoing,relax
many,sometimes
many,i'm
many,feeling
many,tense
many,turn
many,fish
many,tank
many,screensaver
many,hey
many,know
many,hawaii
many,best
many,i've
many,got
many,relax
friend,sometimes
friend,i'm
friend,feeling
friend,tense
friend,turn
friend,fish
friend,tank
friend,screensaver
friend,hey
friend,know
friend,hawaii
friend,best
friend,i've
friend,got
friend,relax
sometimes,um,
sometimes,actually
sometimes,uh
sometimes,go
sometimes,dancing
sometimes,like
sometimes,dancing,
sometimes,relaxing
i'm,um,
i'm,actually
i'm,uh
i'm,go
i'm,dancing
i'm,like
i'm,dancing,
i'm,relaxing
feeling,um,
feeling,actually
feeling,uh
feeling,go
feeling,dancing
feeling,like
feeling,dancing,
feeling,relaxing
tense,um,
tense,actually
tense,uh
tense,go
tense,dancing
tense,like
tense,dancing,
tense,relaxing
turn,um,
turn,actually
turn,uh
turn,go
turn,dancing
turn,like
turn,dancing,
turn,relaxing
fish,um,
fish,actually
fish,uh
fish,go
fish,dancing
fish,like
fish,dancing,
fish,relaxing
tank,um,
tank,actually
tank,uh
tank,go
tank,dancing
tank,like
tank,dancing,
tank,relaxing
screensaver,um,
screensaver,actually
screensaver,uh
screensaver,go
screensaver,dancing
screensaver,like
screensaver,dancing,
screensaver,relaxing
hey,um,
hey,actually
hey,uh
hey,go
hey,dancing
hey,like
hey,dancing,
hey,relaxing
know,um,
know,actually
know,uh
know,go
know,dancing
know,like
know,dancing,
know,relaxing
hawaii,um,
hawaii,actually
hawaii,uh
hawaii,go
hawaii,dancing
hawaii,like
hawaii,dancing,
hawaii,relaxing
best,um,
best,actually
best,uh
best,go
best,dancing
best,like
best,dancing,
best,relaxing
i've,um,
i've,actually
i've,uh
i've,go
i've,dancing
i've,like
i've,dancing,
i've,relaxing
got,um,
got,actually
got,uh
got,go
got,dancing
got,like
got,dancing,
got,relaxing
relax,um,
relax,actually
relax,uh
relax,go
relax,dancing
relax,like
relax,dancing,
relax,relaxing
um,,last
um,,time
um,,happened
actually,last
actually,time
actually,happened
uh,last
uh,time
uh,happened
go,last
go,time
go,happened
dancing,last
dancing,time
dancing,happened
like,last
like,time
like,happened
dancing,,last
dancing,,time
dancing,,happened
relaxing,last
relaxing,time
relaxing,happened
last,uh
last,uh
last,uh
last,latin
last,dancing
last,several
last,time
last,week
last,last
last,weekend
last,went
time,uh
time,uh
time,uh
time,latin
time,dancing
time,several
time,time
time,week
time,last
time,weekend
time,went
happened,uh
happened,uh
happened,uh
happened,latin
happened,dancing
happened,several
happened,time
happened,week
happened,last
happened,weekend
happened,went
uh,controlling
uh,temper
uh,controlling
uh,temper
uh,controlling
uh,temper
latin,controlling
latin,temper
dancing,controlling
dancing,temper
several,controlling
several,temper
time,controlling
time,temper
week,controlling
week,temper
last,controlling
last,temper
weekend,controlling
weekend,temper
went,controlling
went,temper
controlling,good
temper,good
good,last
good,time
good,argued
good,someone
last,um
last,think
last,argued
last,someone
last,couple
last,week
last,back
last,religion
last,religious
last,issue
time,um
time,think
time,argued
time,someone
time,couple
time,week
time,back
time,religion
time,religious
time,issue
argued,um
argued,think
argued,argued
argued,someone
argued,couple
argued,week
argued,back
argued,religion
argued,religious
argued,issue
someone,um
someone,think
someone,argued
someone,someone
someone,couple
someone,week
someone,back
someone,religion
someone,religious
someone,issue
um,feel
um,moment
think,feel
think,moment
argued,feel
argued,moment
someone,feel
someone,moment
couple,feel
couple,moment
week,feel
week,moment
back,feel
back,moment
religion,feel
religion,moment
religious,feel
religious,moment
issue,feel
issue,moment
feel,um,
feel,felt
feel,okay
moment,um,
moment,felt
moment,okay
um,,tell
um,,situation
um,,wish
um,,handled
um,,differently
felt,tell
felt,situation
felt,wish
felt,handled
felt,differently
okay,tell
okay,situation
okay,wish
okay,handled
okay,differently
tell,mm,
tell,um,
tell,see,
tell,can't
tell,think
tell,one
tell,right
tell,*laughter*,
tell,let's
tell,see,
tell,maybe
tell,uh
tell,one
tell,real
tell,estate
tell,sale
situation,mm,
situation,um,
situation,see,
situation,can't
situation,think
situation,one
situation,right
situation,*laughter*,
situation,let's
situation,see,
situation,maybe
situation,uh
situation,one
situation,real
situation,estate
situation,sale
wish,mm,
wish,um,
wish,see,
wish,can't
wish,think
wish,one
wish,right
wish,*laughter*,
wish,let's
wish,see,
wish,maybe
wish,uh
wish,one
wish,real
wish,estate
wish,sale
handled,mm,
handled,um,
handled,see,
handled,can't
handled,think
handled,one
handled,right
handled,*laughter*,
handled,let's
handled,see,
handled,maybe
handled,uh
handled,one
handled,real
handled,estate
handled,sale
differently,mm,
differently,um,
differently,see,
differently,can't
differently,think
differently,one
differently,right
differently,*laughter*,
differently,let's
differently,see,
differently,maybe
differently,uh
differently,one
differently,real
differently,estate
differently,sale
mm,,tell
um,,tell
see,,tell
can't,tell
think,tell
one,tell
right,tell
*laughter*,,tell
let's,tell
see,,tell
maybe,tell
uh,tell
one,tell
real,tell
estate,tell
sale,tell
tell,um,
tell,um,
tell,sometimes
tell,client
tell,pretty
tell,uh
tell,pretty
tell,difficult,
tell,think
tell,like
tell,little
tell,uh,
tell,assertive
um,,tell
um,,hardest
um,,decision
um,,ever
um,,make
um,,tell
um,,hardest
um,,decision
um,,ever
um,,make
sometimes,tell
sometimes,hardest
sometimes,decision
sometimes,ever
sometimes,make
client,tell
client,hardest
client,decision
client,ever
client,make
pretty,tell
pretty,hardest
pretty,decision
pretty,ever
pretty,make
uh,tell
uh,hardest
uh,decision
uh,ever
uh,make
pretty,tell
pretty,hardest
pretty,decision
pretty,ever
pretty,make
difficult,,tell
difficult,,hardest
difficult,,decision
difficult,,ever
difficult,,make
think,tell
think,hardest
think,decision
think,ever
think,make
like,tell
like,hardest
like,decision
like,ever
like,make
little,tell
little,hardest
little,decision
little,ever
little,make
uh,,tell
uh,,hardest
uh,,decision
uh,,ever
uh,,make
assertive,tell
assertive,hardest
assertive,decision
assertive,ever
assertive,make
tell,mm,
tell,probably
tell,uh
tell,moving
tell,california
hardest,mm,
hardest,probably
hardest,uh
hardest,moving
hardest,california
decision,mm,
decision,probably
decision,uh
decision,moving
decision,california
ever,mm,
ever,probably
ever,uh
ever,moving
ever,california
make,mm,
make,probably
make,uh
make,moving
make,california
mm,,tell
probably,tell
uh,tell
moving,tell
california,tell
tell,well
tell,uh
tell,leaving
tell,friend
tell,family
tell,texas,
tell,um
tell,pretty
tell,much
tell,starting
tell,new
tell,life
tell,california
well,hard
uh,hard
leaving,hard
friend,hard
family,hard
texas,,hard
um,hard
pretty,hard
much,hard
starting,hard
new,hard
life,hard
california,hard
hard,uh
hard,well
hard,pretty
hard,difficult
hard,know
hard,got
hard,adjusted
uh,tell
uh,relationship
uh,family
well,tell
well,relationship
well,family
pretty,tell
pretty,relationship
pretty,family
difficult,tell
difficult,relationship
difficult,family
know,tell
know,relationship
know,family
got,tell
got,relationship
got,family
adjusted,tell
adjusted,relationship
adjusted,family
tell,well
tell,um,
tell,aunt
tell,cousin
tell,left
tell,uh
tell,much
tell,relationship
tell,great
tell,uh
tell,aunt,
tell,that's
tell,sister
tell,mom,
tell,uh,
tell,know
tell,i,
tell,send
tell,text
tell,periodically
tell,uh
tell,time
tell,really
tell,much
tell,uh
tell,contact
tell,family
relationship,well
relationship,um,
relationship,aunt
relationship,cousin
relationship,left
relationship,uh
relationship,much
relationship,relationship
relationship,great
relationship,uh
relationship,aunt,
relationship,that's
relationship,sister
relationship,mom,
relationship,uh,
relationship,know
relationship,i,
relationship,send
relationship,text
relationship,periodically
relationship,uh
relationship,time
relationship,really
relationship,much
relationship,uh
relationship,contact
relationship,family
family,well
family,um,
family,aunt
family,cousin
family,left
family,uh
family,much
family,relationship
family,great
family,uh
family,aunt,
family,that's
family,sister
family,mom,
family,uh,
family,know
family,i,
family,send
family,text
family,periodically
family,uh
family,time
family,really
family,much
family,uh
family,contact
family,family
well,who's
well,someone
well,that's
well,positive
well,influence
well,life
um,,who's
um,,someone
um,,that's
um,,positive
um,,influence
um,,life
aunt,who's
aunt,someone
aunt,that's
aunt,positive
aunt,influence
aunt,life
cousin,who's
cousin,someone
cousin,that's
cousin,positive
cousin,influence
cousin,life
left,who's
left,someone
left,that's
left,positive
left,influence
left,life
uh,who's
uh,someone
uh,that's
uh,positive
uh,influence
uh,life
much,who's
much,someone
much,that's
much,positive
much,influence
much,life
relationship,who's
relationship,someone
relationship,that's
relationship,positive
relationship,influence
relationship,life
great,who's
great,someone
great,that's
great,positive
great,influence
great,life
uh,who's
uh,someone
uh,that's
uh,positive
uh,influence
uh,life
aunt,,who's
aunt,,someone
aunt,,that's
aunt,,positive
aunt,,influence
aunt,,life
that's,who's
that's,someone
that's,that's
that's,positive
that's,influence
that's,life
sister,who's
sister,someone
sister,that's
sister,positive
sister,influence
sister,life
mom,,who's
mom,,someone
mom,,that's
mom,,positive
mom,,influence
mom,,life
uh,,who's
uh,,someone
uh,,that's
uh,,positive
uh,,influence
uh,,life
know,who's
know,someone
know,that's
know,positive
know,influence
know,life
i,,who's
i,,someone
i,,that's
i,,positive
i,,influence
i,,life
send,who's
send,someone
send,that's
send,positive
send,influence
send,life
text,who's
text,someone
text,that's
text,positive
text,influence
text,life
periodically,who's
periodically,someone
periodically,that's
periodically,positive
periodically,influence
periodically,life
uh,who's
uh,someone
uh,that's
uh,positive
uh,influence
uh,life
time,who's
time,someone
time,that's
time,positive
time,influence
time,life
really,who's
really,someone
really,that's
really,positive
really,influence
really,life
much,who's
much,someone
much,that's
much,positive
much,influence
much,life
uh,who's
uh,someone
uh,that's
uh,positive
uh,influence
uh,life
contact,who's
contact,someone
contact,that's
contact,positive
contact,influence
contact,life
family,who's
family,someone
family,that's
family,positive
family,influence
family,life
who's,um,
who's,probably
who's,parents,
who's,supportive
someone,um,
someone,probably
someone,parents,
someone,supportive
that's,um,
that's,probably
that's,parents,
that's,supportive
positive,um,
positive,probably
positive,parents,
positive,supportive
influence,um,
influence,probably
influence,parents,
influence,supportive
life,um,
life,probably
life,parents,
life,supportive
um,,tell
um,,event
um,,something
um,,wish
um,,could
um,,erase
um,,memory
probably,tell
probably,event
probably,something
probably,wish
probably,could
probably,erase
probably,memory
parents,,tell
parents,,event
parents,,something
parents,,wish
parents,,could
parents,,erase
parents,,memory
supportive,tell
supportive,event
supportive,something
supportive,wish
supportive,could
supportive,erase
supportive,memory
tell,mm,
tell,probably
tell,parent
tell,sick,
tell,passed
tell,away
event,mm,
event,probably
event,parent
event,sick,
event,passed
event,away
something,mm,
something,probably
something,parent
something,sick,
something,passed
something,away
wish,mm,
wish,probably
wish,parent
wish,sick,
wish,passed
wish,away
could,mm,
could,probably
could,parent
could,sick,
could,passed
could,away
erase,mm,
erase,probably
erase,parent
erase,sick,
erase,passed
erase,away
memory,mm,
memory,probably
memory,parent
memory,sick,
memory,passed
memory,away
mm,,uncomfortable
mm,,talk
probably,uncomfortable
probably,talk
parent,uncomfortable
parent,talk
sick,,uncomfortable
sick,,talk
passed,uncomfortable
passed,talk
away,uncomfortable
away,talk
tell,uh
tell,well
tell,parent
tell,um,
tell,uh
tell,got
tell,sick
tell,uh
tell,got
tell,dementia,
tell,uh
tell,it's,
tell,know
tell,one
tell,parent
tell,remember
tell,was,
tell,uh
tell,part
tell,pretty
tell,difficult
uh,cope
well,cope
parent,cope
um,,cope
uh,cope
got,cope
sick,cope
uh,cope
got,cope
dementia,,cope
uh,cope
it's,,cope
know,cope
one,cope
parent,cope
remember,cope
was,,cope
uh,cope
part,cope
pretty,cope
difficult,cope
cope,well
cope,passed
cope,away
cope,uh
cope,ten
cope,year
cope,uh
cope,just,
cope,um
cope,memory
well,easy
well,get
well,good
well,night's
well,sleep
passed,easy
passed,get
passed,good
passed,night's
passed,sleep
away,easy
away,get
away,good
away,night's
away,sleep
uh,easy
uh,get
uh,good
uh,night's
uh,sleep
ten,easy
ten,get
ten,good
ten,night's
ten,sleep
year,easy
year,get
year,good
year,night's
year,sleep
uh,easy
uh,get
uh,good
uh,night's
uh,sleep
just,,easy
just,,get
just,,good
just,,night's
just,,sleep
um,easy
um,get
um,good
um,night's
um,sleep
memory,easy
memory,get
memory,good
memory,night's
memory,sleep
easy,mm
easy,easy
get,mm
get,easy
good,mm
good,easy
night's,mm
night's,easy
sleep,mm
sleep,easy
uh,,like
tossing,like
turning,like
think,like
night,like
uh,like
probably,like
thinking,like
thinking,like
much,like
thing,like
like,uh,
like,probably
like,like
like,future
like,thing
like,like
like,economy
like,uh,
like,work
like,thing
like,like
uh,,like
uh,,sleep
uh,,well
probably,like
probably,sleep
probably,well
like,like
like,sleep
like,well
future,like
future,sleep
future,well
thing,like
thing,sleep
thing,well
like,like
like,sleep
like,well
economy,like
economy,sleep
economy,well
uh,,like
uh,,sleep
uh,,well
work,like
work,sleep
work,well
thing,like
thing,sleep
thing,well
like,like
like,sleep
like,well
like,uh
like,tired
sleep,uh
sleep,tired
well,uh
well,tired
uh,feeling
uh,lately
tired,feeling
tired,lately
feeling,tired
feeling,*laughter*
lately,tired
lately,*laughter*
tired,noticed
tired,change
tired,behavior
tired,thought
tired,lately
*laughter*,noticed
*laughter*,change
*laughter*,behavior
*laughter*,thought
*laughter*,lately
noticed,mm
noticed,uh
noticed,positive
change,mm
change,uh
change,positive
behavior,mm
behavior,uh
behavior,positive
thought,mm
thought,uh
thought,positive
lately,mm
lately,uh
lately,positive
mm,ever
mm,diagnosed
mm,ptsd
uh,ever
uh,diagnosed
uh,ptsd
positive,ever
positive,diagnosed
positive,ptsd
tell,mm,
tell,probably
tell,uh,
tell,week
tell,ago
tell,received
tell,pretty
tell,good
tell,uh
tell,real
tell,estate
tell,commission
tell,happy
last,mm,
last,probably
last,uh,
last,week
last,ago
last,received
last,pretty
last,good
last,uh
last,real
last,estate
last,commission
last,happy
time,mm,
time,probably
time,uh,
time,week
time,ago
time,received
time,pretty
time,good
time,uh
time,real
time,estate
time,commission
time,happy
felt,mm,
felt,probably
felt,uh,
felt,week
felt,ago
felt,received
felt,pretty
felt,good
felt,uh
felt,real
felt,estate
felt,commission
felt,happy
really,mm,
really,probably
really,uh,
really,week
really,ago
really,received
really,pretty
really,good
really,uh
really,real
really,estate
really,commission
really,happy
happy,mm,
happy,probably
happy,uh,
happy,week
happy,ago
happy,received
happy,pretty
happy,good
happy,uh
happy,real
happy,estate
happy,commission
happy,happy
mm,,tell
mm,,spend
mm,,ideal
mm,,weekend
probably,tell
probably,spend
probably,ideal
probably,weekend
uh,,tell
uh,,spend
uh,,ideal
uh,,weekend
week,tell
week,spend
week,ideal
week,weekend
ago,tell
ago,spend
ago,ideal
ago,weekend
received,tell
received,spend
received,ideal
received,weekend
pretty,tell
pretty,spend
pretty,ideal
pretty,weekend
good,tell
good,spend
good,ideal
good,weekend
uh,tell
uh,spend
uh,ideal
uh,weekend
real,tell
real,spend
real,ideal
real,weekend
estate,tell
estate,spend
estate,ideal
estate,weekend
commission,tell
commission,spend
commission,ideal
commission,weekend
happy,tell
happy,spend
happy,ideal
happy,weekend
tell,uh
tell,i'm
tell,la
tell,um,
tell,going
tell,meet
tell,group
tell,uh,
tell,like
tell,going
tell,whole
tell,food
tell,and,
tell,trying
tell,new
tell,uh
tell,place
tell,go
tell,salsa
tell,dancing
spend,uh
spend,i'm
spend,la
spend,um,
spend,going
spend,meet
spend,group
spend,uh,
spend,like
spend,going
spend,whole
spend,food
spend,and,
spend,trying
spend,new
spend,uh
spend,place
spend,go
spend,salsa
spend,dancing
ideal,uh
ideal,i'm
ideal,la
ideal,um,
ideal,going
ideal,meet
ideal,group
ideal,uh,
ideal,like
ideal,going
ideal,whole
ideal,food
ideal,and,
ideal,trying
ideal,new
ideal,uh
ideal,place
ideal,go
ideal,salsa
ideal,dancing
weekend,uh
weekend,i'm
weekend,la
weekend,um,
weekend,going
weekend,meet
weekend,group
weekend,uh,
weekend,like
weekend,going
weekend,whole
weekend,food
weekend,and,
weekend,trying
weekend,new
weekend,uh
weekend,place
weekend,go
weekend,salsa
weekend,dancing
uh,anything
uh,regret
i'm,anything
i'm,regret
la,anything
la,regret
um,,anything
um,,regret
going,anything
going,regret
meet,anything
meet,regret
group,anything
group,regret
uh,,anything
uh,,regret
like,anything
like,regret
going,anything
going,regret
whole,anything
whole,regret
food,anything
food,regret
and,,anything
and,,regret
trying,anything
trying,regret
new,anything
new,regret
uh,anything
uh,regret
place,anything
place,regret
go,anything
go,regret
salsa,anything
salsa,regret
dancing,anything
dancing,regret
advice,mm,
advice,probably
advice,uh
advice,outgoing
would,mm,
would,probably
would,uh
would,outgoing
give,mm,
give,probably
give,uh
give,outgoing
ten,mm,
ten,probably
ten,uh
ten,outgoing
twenty,mm,
twenty,probably
twenty,uh
twenty,outgoing
year,mm,
year,probably
year,uh
year,outgoing
ago,mm,
ago,probably
ago,uh
ago,outgoing
mm,,thing
mm,,wish
mm,,could
mm,,change
probably,thing
probably,wish
probably,could
probably,change
uh,thing
