today,okay
well,what's
well,one
well,memorable
well,experience
*sigh*,what's
*sigh*,one
*sigh*,memorable
*sigh*,experience
we,,what's
we,,one
we,,memorable
we,,experience
we've,what's
we've,one
we've,memorable
we've,experience
gone,what's
gone,one
gone,memorable
gone,experience
went,what's
went,one
went,memorable
went,experience
uh,what's
uh,one
uh,memorable
uh,experience
central,what's
central,one
central,memorable
central,experience
california,what's
california,one
california,memorable
california,experience
we'd,what's
we'd,one
we'd,memorable
we'd,experience
like,what's
like,one
like,memorable
like,experience
able,what's
able,one
able,memorable
able,experience
go,,what's
go,,one
go,,memorable
go,,experience
internationally,what's
internationally,one
internationally,memorable
internationally,experience
place,what's
place,one
place,memorable
place,experience
take,what's
take,one
take,memorable
take,experience
awhile,what's
awhile,one
awhile,memorable
awhile,experience
afford,what's
afford,one
afford,memorable
afford,experience
we've,what's
we've,one
we've,memorable
we've,experience
gone,what's
gone,one
gone,memorable
gone,experience
locally,what's
locally,one
locally,memorable
locally,experience
went,what's
went,one
went,memorable
went,experience
to,,what's
to,,one
to,,memorable
to,,experience
um,,what's
um,,one
um,,memorable
um,,experience
went,what's
went,one
went,memorable
went,experience
hurst,what's
hurst,one
hurst,memorable
hurst,experience
castle,what's
castle,one
castle,memorable
castle,experience
see,what's
see,one
see,memorable
see,experience
sea,what's
sea,one
sea,memorable
sea,experience
lion,what's
lion,one
lion,memorable
lion,experience
um,,what's
um,,one
um,,memorable
um,,experience
the,,what's
the,,one
the,,memorable
the,,experience
elephant,what's
elephant,one
elephant,memorable
elephant,experience
seal,what's
seal,one
seal,memorable
seal,experience
thing,what's
thing,one
thing,memorable
thing,experience
like,what's
like,one
like,memorable
like,experience
what's,um,
what's,guess
what's,uh,
what's,guess
what's,palm
what's,spring
what's,trip
what's,anniversary
what's,um,
what's,eh
what's,tram
what's,nice
what's,hotel
what's,jacuzzi
what's,romantic
what's,dinner
what's,good
what's,time
what's,overall
one,um,
one,guess
one,uh,
one,guess
one,palm
one,spring
one,trip
one,anniversary
one,um,
one,eh
one,tram
one,nice
one,hotel
one,jacuzzi
one,romantic
one,dinner
one,good
one,time
one,overall
memorable,um,
memorable,guess
memorable,uh,
memorable,guess
memorable,palm
memorable,spring
memorable,trip
memorable,anniversary
memorable,um,
memorable,eh
memorable,tram
memorable,nice
memorable,hotel
memorable,jacuzzi
memorable,romantic
memorable,dinner
memorable,good
memorable,time
memorable,overall
experience,um,
experience,guess
experience,uh,
experience,guess
experience,palm
experience,spring
experience,trip
experience,anniversary
experience,um,
experience,eh
experience,tram
experience,nice
experience,hotel
experience,jacuzzi
experience,romantic
experience,dinner
experience,good
experience,time
experience,overall
um,,consider
um,,shy
um,,outgoing
guess,consider
guess,shy
guess,outgoing
uh,,consider
uh,,shy
uh,,outgoing
guess,consider
guess,shy
guess,outgoing
palm,consider
palm,shy
palm,outgoing
spring,consider
spring,shy
spring,outgoing
trip,consider
trip,shy
trip,outgoing
anniversary,consider
anniversary,shy
anniversary,outgoing
um,,consider
um,,shy
um,,outgoing
eh,consider
eh,shy
eh,outgoing
tram,consider
tram,shy
tram,outgoing
nice,consider
nice,shy
nice,outgoing
hotel,consider
hotel,shy
hotel,outgoing
jacuzzi,consider
jacuzzi,shy
jacuzzi,outgoing
romantic,consider
romantic,shy
romantic,outgoing
dinner,consider
dinner,shy
dinner,outgoing
good,consider
good,shy
good,outgoing
time,consider
time,shy
time,outgoing
overall,consider
overall,shy
overall,outgoing
consider,guess
consider,somewhere
shy,guess
shy,somewhere
outgoing,guess
outgoing,somewhere
guess,study
guess,school
somewhere,study
somewhere,school
study,english
study,film
school,english
school,film
english,decide
film,decide
decide,well
decide,uh,
decide,told
decide,needed
decide,go
decide,college
decide,quite
decide,decided
decide,yet
decide,just,
decide,picked
decide,something
decide,liked
decide,time
well,happy
uh,,happy
told,happy
needed,happy
go,happy
college,happy
quite,happy
decided,happy
yet,happy
just,,happy
picked,happy
something,happy
liked,happy
time,happy
happy,well,
happy,wish
happy,i'd,
happy,pressured
happy,time
happy,figure
happy,wanted
happy,might've
happy,done
happy,something
happy,different
happy,like
happy,physical
happy,therapy
well,,still
well,,working
wish,still
wish,working
i'd,,still
i'd,,working
pressured,still
pressured,working
time,still
time,working
figure,still
figure,working
wanted,still
wanted,working
might've,still
might've,working
done,still
done,working
something,still
something,working
different,still
different,working
like,still
like,working
physical,still
physical,working
therapy,still
therapy,working
still,uh
still,i've
still,teaching
still,teaching
still,gymnastics
still,something
still,used
working,uh
working,i've
working,teaching
working,teaching
working,gymnastics
working,something
working,used
uh,made
uh,decide
i've,made
i've,decide
teaching,made
teaching,decide
teaching,made
teaching,decide
gymnastics,made
gymnastics,decide
something,made
something,decide
used,made
used,decide
made,um,
made,needed
made,starve,
made,and,
made,end
made,bad
made,thought
made,would
made,went
made,ended
made,kinda
made,fun
decide,um,
decide,needed
decide,starve,
decide,and,
decide,end
decide,bad
decide,thought
decide,would
decide,went
decide,ended
decide,kinda
decide,fun
um,,what's
um,,dream
um,,job
needed,what's
needed,dream
needed,job
starve,,what's
starve,,dream
starve,,job
and,,what's
and,,dream
and,,job
end,what's
end,dream
end,job
bad,what's
bad,dream
bad,job
thought,what's
thought,dream
thought,job
would,what's
would,dream
would,job
went,what's
went,dream
went,job
ended,what's
ended,dream
ended,job
kinda,what's
kinda,dream
kinda,job
fun,what's
fun,dream
fun,job
what's,dream
what's,money
what's,work
dream,dream
dream,money
dream,work
job,dream
job,money
job,work
dream,controlling
dream,temper
money,controlling
money,temper
work,controlling
work,temper
controlling,overall
controlling,pretty
controlling,good
temper,overall
temper,pretty
temper,good
overall,last
overall,time
overall,argued
overall,someone
pretty,last
pretty,time
pretty,argued
pretty,someone
good,last
good,time
good,argued
good,someone
last,um,
last,remember
last,probably
last,would've
last,been,
last,week
last,ago
last,wife
time,um,
time,remember
time,probably
time,would've
time,been,
time,week
time,ago
time,wife
argued,um,
argued,remember
argued,probably
argued,would've
argued,been,
argued,week
argued,ago
argued,wife
someone,um,
someone,remember
someone,probably
someone,would've
someone,been,
someone,week
someone,ago
someone,wife
um,,tell
um,,situation
um,,wish
um,,handled
um,,differently
remember,tell
remember,situation
remember,wish
remember,handled
remember,differently
probably,tell
probably,situation
probably,wish
probably,handled
probably,differently
would've,tell
would've,situation
would've,wish
would've,handled
would've,differently
been,,tell
been,,situation
been,,wish
been,,handled
been,,differently
week,tell
week,situation
week,wish
week,handled
week,differently
ago,tell
ago,situation
ago,wish
ago,handled
ago,differently
wife,tell
wife,situation
wife,wish
wife,handled
wife,differently
tell,um
tell,well
tell,anyone
tell,i've
tell,ever
tell,actually
tell,gotten
tell,upset
tell,and,
tell,yelled
tell,always
tell,wish
tell,sometimes
tell,someone's
tell,listening
tell,drive
tell,crazy
situation,um
situation,well
situation,anyone
situation,i've
situation,ever
situation,actually
situation,gotten
situation,upset
situation,and,
situation,yelled
situation,always
situation,wish
situation,sometimes
situation,someone's
situation,listening
situation,drive
situation,crazy
wish,um
wish,well
wish,anyone
wish,i've
wish,ever
wish,actually
wish,gotten
wish,upset
wish,and,
wish,yelled
wish,always
wish,wish
wish,sometimes
wish,someone's
wish,listening
wish,drive
wish,crazy
handled,um
handled,well
handled,anyone
handled,i've
handled,ever
handled,actually
handled,gotten
handled,upset
handled,and,
handled,yelled
handled,always
handled,wish
handled,sometimes
handled,someone's
handled,listening
handled,drive
handled,crazy
differently,um
differently,well
differently,anyone
differently,i've
differently,ever
differently,actually
differently,gotten
differently,upset
differently,and,
differently,yelled
differently,always
differently,wish
differently,sometimes
differently,someone's
differently,listening
differently,drive
differently,crazy
um,give
um,example
well,give
well,example
anyone,give
anyone,example
i've,give
i've,example
ever,give
ever,example
actually,give
actually,example
gotten,give
gotten,example
upset,give
upset,example
and,,give
and,,example
yelled,give
yelled,example
always,give
always,example
wish,give
wish,example
sometimes,give
sometimes,example
someone's,give
someone's,example
listening,give
listening,example
drive,give
drive,example
crazy,give
crazy,example
give,um
give,know
give,just,
give,saying
give,something
give,they're
give,clearly
give,listening
give,make
give,really
give,upset
example,um
example,know
example,just,
example,saying
example,something
example,they're
example,clearly
example,listening
example,make
example,really
example,upset
um,tell
um,hardest
um,decision
um,ever
um,make
know,tell
know,hardest
know,decision
know,ever
know,make
just,,tell
just,,hardest
just,,decision
just,,ever
just,,make
saying,tell
saying,hardest
saying,decision
saying,ever
saying,make
something,tell
something,hardest
something,decision
something,ever
something,make
they're,tell
they're,hardest
they're,decision
they're,ever
they're,make
clearly,tell
clearly,hardest
clearly,decision
clearly,ever
clearly,make
listening,tell
listening,hardest
listening,decision
listening,ever
listening,make
make,tell
make,hardest
make,decision
make,ever
make,make
really,tell
really,hardest
really,decision
really,ever
really,make
upset,tell
upset,hardest
upset,decision
upset,ever
upset,make
tell,um
tell,*sigh*,
tell,know
tell,i,
tell,spend
tell,lot
tell,time
tell,'em
tell,but,
tell,know
tell,hardest
tell,one
tell,'cause
tell,eh
tell,decide
tell,go
tell,something
tell,know
tell,usually
tell,good
tell,reason
hardest,um
hardest,*sigh*,
hardest,know
hardest,i,
hardest,spend
hardest,lot
hardest,time
hardest,'em
hardest,but,
hardest,know
hardest,hardest
hardest,one
hardest,'cause
hardest,eh
hardest,decide
hardest,go
hardest,something
hardest,know
hardest,usually
hardest,good
hardest,reason
decision,um
decision,*sigh*,
decision,know
decision,i,
decision,spend
decision,lot
decision,time
decision,'em
decision,but,
decision,know
decision,hardest
decision,one
decision,'cause
decision,eh
decision,decide
decision,go
decision,something
decision,know
decision,usually
decision,good
decision,reason
ever,um
ever,*sigh*,
ever,know
ever,i,
ever,spend
ever,lot
ever,time
ever,'em
ever,but,
ever,know
ever,hardest
ever,one
ever,'cause
ever,eh
ever,decide
ever,go
ever,something
ever,know
ever,usually
ever,good
ever,reason
make,um
make,*sigh*,
make,know
make,i,
make,spend
make,lot
make,time
make,'em
make,but,
make,know
make,hardest
make,one
make,'cause
make,eh
make,decide
make,go
make,something
make,know
make,usually
make,good
make,reason
um,what's
um,something
um,feel
um,guilty
*sigh*,,what's
*sigh*,,something
*sigh*,,feel
*sigh*,,guilty
know,what's
know,something
know,feel
know,guilty
i,,what's
i,,something
i,,feel
i,,guilty
spend,what's
spend,something
spend,feel
spend,guilty
lot,what's
lot,something
lot,feel
lot,guilty
time,what's
time,something
time,feel
time,guilty
'em,what's
'em,something
'em,feel
'em,guilty
but,,what's
but,,something
but,,feel
but,,guilty
know,what's
know,something
know,feel
know,guilty
hardest,what's
hardest,something
hardest,feel
hardest,guilty
one,what's
one,something
one,feel
one,guilty
'cause,what's
'cause,something
'cause,feel
'cause,guilty
eh,what's
eh,something
eh,feel
eh,guilty
decide,what's
decide,something
decide,feel
decide,guilty
go,what's
go,something
go,feel
go,guilty
something,what's
something,something
something,feel
something,guilty
know,what's
know,something
know,feel
know,guilty
usually,what's
usually,something
usually,feel
usually,guilty
good,what's
good,something
good,feel
good,guilty
reason,what's
reason,something
reason,feel
reason,guilty
what's,well
what's,guess
what's,feel
what's,guilty
what's,moving
what's,california
what's,left
what's,family
what's,virginia,
what's,mean,
what's,know
what's,always
what's,seem
what's,miss
what's,even
what's,though
what's,like,
what's,living
what's,know
what's,i'm
what's,one
what's,moved
what's,away
what's,like
what's,abandoned
something,well
something,guess
something,feel
something,guilty
something,moving
something,california
something,left
something,family
something,virginia,
something,mean,
something,know
something,always
something,seem
something,miss
something,even
something,though
something,like,
something,living
something,know
something,i'm
something,one
something,moved
something,away
something,like
something,abandoned
feel,well
feel,guess
feel,feel
feel,guilty
feel,moving
feel,california
feel,left
feel,family
feel,virginia,
feel,mean,
feel,know
feel,always
feel,seem
feel,miss
feel,even
feel,though
feel,like,
feel,living
feel,know
feel,i'm
feel,one
feel,moved
feel,away
feel,like
feel,abandoned
guilty,well
guilty,guess
guilty,feel
guilty,guilty
guilty,moving
guilty,california
guilty,left
guilty,family
guilty,virginia,
guilty,mean,
guilty,know
guilty,always
guilty,seem
guilty,miss
guilty,even
guilty,though
guilty,like,
guilty,living
guilty,know
guilty,i'm
guilty,one
guilty,moved
guilty,away
guilty,like
guilty,abandoned
well,hard
guess,hard
feel,hard
guilty,hard
moving,hard
california,hard
left,hard
family,hard
virginia,,hard
mean,,hard
know,hard
always,hard
seem,hard
miss,hard
even,hard
though,hard
like,,hard
living,hard
know,hard
i'm,hard
one,hard
moved,hard
away,hard
like,hard
abandoned,hard
hard,well
hard,mean,
hard,miss
hard,virginia
hard,miss
hard,guess
hard,little
hard,hard
well,tell
well,relationship
well,family
mean,,tell
mean,,relationship
mean,,family
miss,tell
miss,relationship
miss,family
virginia,tell
virginia,relationship
virginia,family
miss,tell
miss,relationship
miss,family
guess,tell
guess,relationship
guess,family
little,tell
little,relationship
little,family
hard,tell
hard,relationship
hard,family
tell,uh
tell,good
tell,relationship
tell,wife
tell,in-law
tell,mom
tell,dad
tell,sister
tell,there's,
tell,problem
tell,everyone
tell,get
tell,along
tell,well
relationship,uh
relationship,good
relationship,relationship
relationship,wife
relationship,in-law
relationship,mom
relationship,dad
relationship,sister
relationship,there's,
relationship,problem
relationship,everyone
relationship,get
relationship,along
relationship,well
family,uh
family,good
family,relationship
family,wife
family,in-law
family,mom
family,dad
family,sister
family,there's,
family,problem
family,everyone
family,get
family,along
family,well
uh,close
uh,family
good,close
good,family
relationship,close
relationship,family
wife,close
wife,family
in-law,close
in-law,family
mom,close
mom,family
dad,close
dad,family
sister,close
sister,family
there's,,close
there's,,family
problem,close
problem,family
everyone,close
everyone,family
get,close
get,family
along,close
along,family
well,close
well,family
close,mm
close,close
family,mm
family,close
mm,tell
mm,event
mm,something
mm,wish
mm,could
mm,erase
mm,memory
close,tell
close,event
close,something
close,wish
close,could
close,erase
close,memory
tell,um,
tell,mean
tell,anything
tell,anything
tell,someone
tell,get
tell,hurt
tell,either
tell,uh
tell,physically
tell,otherwise
event,um,
event,mean
event,anything
event,anything
event,someone
event,get
event,hurt
event,either
event,uh
event,physically
event,otherwise
something,um,
something,mean
something,anything
something,anything
something,someone
something,get
something,hurt
something,either
something,uh
something,physically
something,otherwise
wish,um,
wish,mean
wish,anything
wish,anything
wish,someone
wish,get
wish,hurt
wish,either
wish,uh
wish,physically
wish,otherwise
could,um,
could,mean
could,anything
could,anything
could,someone
could,get
could,hurt
could,either
could,uh
could,physically
could,otherwise
erase,um,
erase,mean
erase,anything
erase,anything
erase,someone
erase,get
erase,hurt
erase,either
erase,uh
erase,physically
erase,otherwise
memory,um,
memory,mean
memory,anything
memory,anything
memory,someone
memory,get
memory,hurt
memory,either
memory,uh
memory,physically
memory,otherwise
um,,easy
um,,get
um,,good
um,,night's
um,,sleep
mean,easy
mean,get
mean,good
mean,night's
mean,sleep
anything,easy
anything,get
anything,good
anything,night's
anything,sleep
anything,easy
anything,get
anything,good
anything,night's
anything,sleep
someone,easy
someone,get
someone,good
someone,night's
someone,sleep
get,easy
get,get
get,good
get,night's
get,sleep
hurt,easy
hurt,get
hurt,good
hurt,night's
hurt,sleep
either,easy
either,get
either,good
either,night's
either,sleep
uh,easy
uh,get
uh,good
uh,night's
uh,sleep
physically,easy
physically,get
physically,good
physically,night's
physically,sleep
otherwise,easy
otherwise,get
otherwise,good
otherwise,night's
otherwise,sleep
easy,depends
easy,much
easy,exercise
easy,have,
easy,get
easy,lot
easy,exercise
easy,pretty
easy,easy
get,depends
get,much
get,exercise
get,have,
get,get
get,lot
get,exercise
get,pretty
get,easy
good,depends
good,much
good,exercise
good,have,
good,get
good,lot
good,exercise
good,pretty
good,easy
night's,depends
night's,much
night's,exercise
night's,have,
night's,get
night's,lot
night's,exercise
night's,pretty
night's,easy
sleep,depends
sleep,much
sleep,exercise
