today,fine
school,kinda
school,thing
well,consider
well,introvert
i'm,consider
i'm,introvert
working,consider
working,introvert
becoming,consider
becoming,introvert
professional,consider
professional,introvert
poker,consider
poker,introvert
player,consider
player,introvert
um,consider
um,introvert
left,consider
left,introvert
stockbrokage,consider
stockbrokage,introvert
industry,consider
industry,introvert
successfully,consider
successfully,introvert
financial,consider
financial,introvert
trading,consider
trading,introvert
stock,consider
stock,introvert
option,consider
option,introvert
future,consider
future,introvert
kinda,consider
kinda,introvert
stuff,consider
stuff,introvert
consider,sometimes
consider,yes
introvert,sometimes
introvert,yes
sometimes,thing
sometimes,make
sometimes,really
sometimes,mad
yes,thing
yes,make
yes,really
yes,mad
thing,people
thing,family,
thing,people
thing,know
thing,making
thing,fun
thing,instigator
thing,around
thing,negative
thing,hostile
thing,people
make,people
make,family,
make,people
make,know
make,making
make,fun
make,instigator
make,around
make,negative
make,hostile
make,people
really,people
really,family,
really,people
really,know
really,making
really,fun
really,instigator
really,around
really,negative
really,hostile
really,people
mad,people
mad,family,
mad,people
mad,know
mad,making
mad,fun
mad,instigator
mad,around
mad,negative
mad,hostile
mad,people
people,annoyed
family,,annoyed
people,annoyed
know,annoyed
making,annoyed
fun,annoyed
instigator,annoyed
around,annoyed
negative,annoyed
hostile,annoyed
people,annoyed
annoyed,vent,
annoyed,ruminate
annoyed,situation
vent,,controlling
vent,,temper
ruminate,controlling
ruminate,temper
situation,controlling
situation,temper
controlling,pretty
controlling,darn
controlling,good
temper,pretty
temper,darn
temper,good
pretty,last
pretty,time
pretty,argued
pretty,someone
darn,last
darn,time
darn,argued
darn,someone
good,last
good,time
good,argued
good,someone
last,uh
last,can't
last,remember,
last,argued
last,someone,
last,um
last,can't
last,really
last,remember
last,that's
last,good
last,sign,
last,argue
last,much
last,day
last,um,
last,maybe
last,online,
last,um,
last,really
last,know,
last,well
last,good
last,good
last,good
last,change
last,of,
last,know
last,argue
last,somebody
last,maybe
last,long
last,time
last,um,
last,can't
last,really
last,remember
last,huh
time,uh
time,can't
time,remember,
time,argued
time,someone,
time,um
time,can't
time,really
time,remember
time,that's
time,good
time,sign,
time,argue
time,much
time,day
time,um,
time,maybe
time,online,
time,um,
time,really
time,know,
time,well
time,good
time,good
time,good
time,change
time,of,
time,know
time,argue
time,somebody
time,maybe
time,long
time,time
time,um,
time,can't
time,really
time,remember
time,huh
argued,uh
argued,can't
argued,remember,
argued,argued
argued,someone,
argued,um
argued,can't
argued,really
argued,remember
argued,that's
argued,good
argued,sign,
argued,argue
argued,much
argued,day
argued,um,
argued,maybe
argued,online,
argued,um,
argued,really
argued,know,
argued,well
argued,good
argued,good
argued,good
argued,change
argued,of,
argued,know
argued,argue
argued,somebody
argued,maybe
argued,long
argued,time
argued,um,
argued,can't
argued,really
argued,remember
argued,huh
someone,uh
someone,can't
someone,remember,
someone,argued
someone,someone,
someone,um
someone,can't
someone,really
someone,remember
someone,that's
someone,good
someone,sign,
someone,argue
someone,much
someone,day
someone,um,
someone,maybe
someone,online,
someone,um,
someone,really
someone,know,
someone,well
someone,good
someone,good
someone,good
someone,change
someone,of,
someone,know
someone,argue
someone,somebody
someone,maybe
someone,long
someone,time
someone,um,
someone,can't
someone,really
someone,remember
someone,huh
uh,who's
uh,someone
uh,that's
uh,positive
uh,influence
uh,life
can't,who's
can't,someone
can't,that's
can't,positive
can't,influence
can't,life
remember,,who's
remember,,someone
remember,,that's
remember,,positive
remember,,influence
remember,,life
argued,who's
argued,someone
argued,that's
argued,positive
argued,influence
argued,life
someone,,who's
someone,,someone
someone,,that's
someone,,positive
someone,,influence
someone,,life
um,who's
um,someone
um,that's
um,positive
um,influence
um,life
can't,who's
can't,someone
can't,that's
can't,positive
can't,influence
can't,life
really,who's
really,someone
really,that's
really,positive
really,influence
really,life
remember,who's
remember,someone
remember,that's
remember,positive
remember,influence
remember,life
that's,who's
that's,someone
that's,that's
that's,positive
that's,influence
that's,life
good,who's
good,someone
good,that's
good,positive
good,influence
good,life
sign,,who's
sign,,someone
sign,,that's
sign,,positive
sign,,influence
sign,,life
argue,who's
argue,someone
argue,that's
argue,positive
argue,influence
argue,life
much,who's
much,someone
much,that's
much,positive
much,influence
much,life
day,who's
day,someone
day,that's
day,positive
day,influence
day,life
um,,who's
um,,someone
um,,that's
um,,positive
um,,influence
um,,life
maybe,who's
maybe,someone
maybe,that's
maybe,positive
maybe,influence
maybe,life
online,,who's
online,,someone
online,,that's
online,,positive
online,,influence
online,,life
um,,who's
um,,someone
um,,that's
um,,positive
um,,influence
um,,life
really,who's
really,someone
really,that's
really,positive
really,influence
really,life
know,,who's
know,,someone
know,,that's
know,,positive
know,,influence
know,,life
well,who's
well,someone
well,that's
well,positive
well,influence
well,life
good,who's
good,someone
good,that's
good,positive
good,influence
good,life
good,who's
good,someone
good,that's
good,positive
good,influence
good,life
good,who's
good,someone
good,that's
good,positive
good,influence
good,life
change,who's
change,someone
change,that's
change,positive
change,influence
change,life
of,,who's
of,,someone
of,,that's
of,,positive
of,,influence
of,,life
know,who's
know,someone
know,that's
know,positive
know,influence
know,life
argue,who's
argue,someone
argue,that's
argue,positive
argue,influence
argue,life
somebody,who's
somebody,someone
somebody,that's
somebody,positive
somebody,influence
somebody,life
maybe,who's
maybe,someone
maybe,that's
maybe,positive
maybe,influence
maybe,life
long,who's
long,someone
long,that's
long,positive
long,influence
long,life
time,who's
time,someone
time,that's
time,positive
time,influence
time,life
um,,who's
um,,someone
um,,that's
um,,positive
um,,influence
um,,life
can't,who's
can't,someone
can't,that's
can't,positive
can't,influence
can't,life
really,who's
really,someone
really,that's
really,positive
really,influence
really,life
remember,who's
remember,someone
remember,that's
remember,positive
remember,influence
remember,life
huh,who's
huh,someone
huh,that's
huh,positive
huh,influence
huh,life
who's,oh
who's,i'd
who's,say
who's,tony
who's,robbins,
who's,anthony
who's,robbins
someone,oh
someone,i'd
someone,say
someone,tony
someone,robbins,
someone,anthony
someone,robbins
that's,oh
that's,i'd
that's,say
that's,tony
that's,robbins,
that's,anthony
that's,robbins
positive,oh
positive,i'd
positive,say
positive,tony
positive,robbins,
positive,anthony
positive,robbins
influence,oh
influence,i'd
influence,say
influence,tony
influence,robbins,
influence,anthony
influence,robbins
life,oh
life,i'd
life,say
life,tony
life,robbins,
life,anthony
life,robbins
oh,thing
oh,like
oh,fun
i'd,thing
i'd,like
i'd,fun
say,thing
say,like
say,fun
tony,thing
tony,like
tony,fun
robbins,,thing
robbins,,like
robbins,,fun
anthony,thing
anthony,like
anthony,fun
robbins,thing
robbins,like
robbins,fun
thing,um
thing,listen
thing,music,
thing,surf
thing,internet,
thing,study
thing,poker
thing,research
thing,stocks,
thing,watch
thing,youtube
thing,clip
like,um
like,listen
like,music,
like,surf
like,internet,
like,study
like,poker
like,research
like,stocks,
like,watch
like,youtube
like,clip
fun,um
fun,listen
fun,music,
fun,surf
fun,internet,
fun,study
fun,poker
fun,research
fun,stocks,
fun,watch
fun,youtube
fun,clip
um,close
um,family
listen,close
listen,family
music,,close
music,,family
surf,close
surf,family
internet,,close
internet,,family
study,close
study,family
poker,close
poker,family
research,close
research,family
stocks,,close
stocks,,family
watch,close
watch,family
youtube,close
youtube,family
clip,close
clip,family
close,um
close,towards
close,sister
close,parents,
close,i'm
close,close
close,parents,
close,we've
close,estranged
family,um
family,towards
family,sister
family,parents,
family,i'm
family,close
family,parents,
family,we've
family,estranged
um,ever
um,served
um,military
towards,ever
towards,served
towards,military
sister,ever
sister,served
sister,military
parents,,ever
parents,,served
parents,,military
i'm,ever
i'm,served
i'm,military
close,ever
close,served
close,military
parents,,ever
parents,,served
parents,,military
we've,ever
we've,served
we've,military
estranged,ever
estranged,served
estranged,military
ever,um,
ever,officially
ever,um
ever,some,
ever,people
ever,say
ever,symptom
ever,it,
ever,i've
ever,talking
ever,depression
diagnosed,um,
diagnosed,officially
diagnosed,um
diagnosed,some,
diagnosed,people
diagnosed,say
diagnosed,symptom
diagnosed,it,
diagnosed,i've
diagnosed,talking
diagnosed,depression
ptsd,um,
ptsd,officially
ptsd,um
ptsd,some,
ptsd,people
ptsd,say
ptsd,symptom
ptsd,it,
ptsd,i've
ptsd,talking
ptsd,depression
um,,diagnosed
um,,depression
officially,diagnosed
officially,depression
um,diagnosed
um,depression
some,,diagnosed
some,,depression
people,diagnosed
people,depression
say,diagnosed
say,depression
symptom,diagnosed
symptom,depression
it,,diagnosed
it,,depression
i've,diagnosed
i've,depression
talking,diagnosed
talking,depression
depression,diagnosed
depression,depression
diagnosed,yes
depression,yes
yes,long
yes,ago
yes,diagnosed
long,um
long,diagnosed
long,early
long,nineteen
long,ninety
long,like
long,dysthymia
long,like
long,mild
long,form
long,depression
long,think
long,long
long,term
long,lasting
long,mild
long,depression
ago,um
ago,diagnosed
ago,early
ago,nineteen
ago,ninety
ago,like
ago,dysthymia
ago,like
ago,mild
ago,form
ago,depression
ago,think
ago,long
ago,term
ago,lasting
ago,mild
ago,depression
diagnosed,um
diagnosed,diagnosed
diagnosed,early
diagnosed,nineteen
diagnosed,ninety
diagnosed,like
diagnosed,dysthymia
diagnosed,like
diagnosed,mild
diagnosed,form
diagnosed,depression
diagnosed,think
diagnosed,long
diagnosed,term
diagnosed,lasting
diagnosed,mild
diagnosed,depression
um,got
um,seek
um,help
diagnosed,got
diagnosed,seek
diagnosed,help
early,got
early,seek
early,help
nineteen,got
nineteen,seek
nineteen,help
ninety,got
ninety,seek
ninety,help
like,got
like,seek
like,help
dysthymia,got
dysthymia,seek
dysthymia,help
like,got
like,seek
like,help
mild,got
mild,seek
mild,help
form,got
form,seek
form,help
depression,got
depression,seek
depression,help
think,got
think,seek
think,help
long,got
long,seek
long,help
term,got
term,seek
term,help
lasting,got
lasting,seek
lasting,help
mild,got
mild,seek
mild,help
depression,got
depression,seek
depression,help
got,friend,
got,um
got,thought
got,learning
got,disability,
got,um
got,called
got,attention
got,deficit
got,disorder
got,time
got,adhd
got,looked
got,literature
got,seemed
got,similar
got,symptom
got,went
got,go
got,same,
got,battery
got,test
got,ucla
seek,friend,
seek,um
seek,thought
seek,learning
seek,disability,
seek,um
seek,called
seek,attention
seek,deficit
seek,disorder
seek,time
seek,adhd
seek,looked
seek,literature
seek,seemed
seek,similar
seek,symptom
seek,went
seek,go
seek,same,
seek,battery
seek,test
seek,ucla
help,friend,
help,um
help,thought
help,learning
help,disability,
help,um
help,called
help,attention
help,deficit
help,disorder
help,time
help,adhd
help,looked
help,literature
help,seemed
help,similar
help,symptom
help,went
help,go
help,same,
help,battery
help,test
help,ucla
friend,,still
friend,,go
friend,,therapy
um,still
um,go
um,therapy
thought,still
thought,go
thought,therapy
learning,still
learning,go
learning,therapy
disability,,still
disability,,go
disability,,therapy
um,still
um,go
um,therapy
called,still
called,go
called,therapy
attention,still
attention,go
attention,therapy
deficit,still
deficit,go
deficit,therapy
disorder,still
disorder,go
disorder,therapy
time,still
time,go
time,therapy
adhd,still
adhd,go
adhd,therapy
looked,still
looked,go
looked,therapy
literature,still
literature,go
literature,therapy
seemed,still
seemed,go
seemed,therapy
similar,still
similar,go
similar,therapy
symptom,still
symptom,go
symptom,therapy
went,still
went,go
went,therapy
go,still
go,go
go,therapy
same,,still
same,,go
same,,therapy
battery,still
battery,go
battery,therapy
test,still
test,go
test,therapy
ucla,still
ucla,go
ucla,therapy
stop,financial
stop,thing
financial,feel
financial,like
financial,therapy's
financial,useful
thing,feel
thing,like
thing,therapy's
thing,useful
feel,yes
like,yes
therapy's,yes
useful,yes
yes,feeling
yes,lately
feeling,um
feeling,irritable
feeling,moody,
feeling,tired
lately,um
lately,irritable
lately,moody,
lately,tired
um,noticed
um,change
um,behavior
um,thought
um,lately
irritable,noticed
irritable,change
irritable,behavior
irritable,thought
irritable,lately
moody,,noticed
moody,,change
moody,,behavior
moody,,thought
moody,,lately
tired,noticed
tired,change
tired,behavior
tired,thought
tired,lately
noticed,yes
change,yes
behavior,yes
thought,yes
lately,yes
yes,easy
yes,get
yes,good
yes,night's
yes,sleep
easy,easy
get,easy
good,easy
night's,easy
sleep,easy
easy,like
easy,sleep
easy,well
like,airheaded
like,spacey,
like,um,
like,slow
sleep,airheaded
sleep,spacey,
sleep,um,
sleep,slow
well,airheaded
well,spacey,
well,um,
well,slow
airheaded,cope
spacey,,cope
um,,cope
slow,cope
cope,cope
cope,what,
cope,let's
cope,come
cope,back
cope,later
what,,let's
what,,come
what,,back
what,,later
let's,okay
come,okay
back,okay
later,okay
okay,last
okay,time
okay,felt
okay,really
okay,happy
last,oh
last,*sigh*
last,mm,
last,can't
last,remember
time,oh
time,*sigh*
time,mm,
time,can't
time,remember
felt,oh
felt,*sigh*
felt,mm,
felt,can't
felt,remember
really,oh
really,*sigh*
really,mm,
really,can't
really,remember
happy,oh
happy,*sigh*
happy,mm,
happy,can't
happy,remember
oh,tell
oh,something
oh,recently
oh,really
oh,enjoyed
*sigh*,tell
*sigh*,something
*sigh*,recently
*sigh*,really
*sigh*,enjoyed
mm,,tell
mm,,something
mm,,recently
mm,,really
mm,,enjoyed
can't,tell
can't,something
can't,recently
can't,really
can't,enjoyed
remember,tell
remember,something
remember,recently
remember,really
remember,enjoyed
tell,played
tell,poker
tell,online
something,played
something,poker
something,online
recently,played
recently,poker
recently,online
really,played
really,poker
really,online
enjoyed,played
enjoyed,poker
enjoyed,online
played,anything
played,regret
poker,anything
poker,regret
online,anything
online,regret
anything,um,
anything,yes
regret,um,
regret,yes
um,,advice
um,,would
um,,give
um,,ten
um,,twenty
um,,year
um,,ago
yes,advice
yes,would
yes,give
yes,ten
yes,twenty
yes,year
yes,ago
advice,wow
advice,that's
advice,good
advice,question
advice,um,
advice,ten
advice,twenty
advice,year
advice,ago,
advice,would've
advice,said
advice,stay
advice,away
advice,losers,
advice,avoid
advice,negative
advice,people,
advice,try
advice,change
advice,'em
advice,try
advice,give
advice,'em
advice,advice
advice,try
advice,help
advice,'em
advice,try
advice,show
advice,'em
advice,right
advice,way,
advice,waste
advice,energy
advice,energy
advice,business
advice,unethical
advice,people,
advice,new
advice,york
advice,city
advice,wise
advice,guys,
advice,new
advice,york
advice,city
advice,type
advice,wise
advice,guy
advice,uh
advice,know
advice,chronic
advice,liar
advice,bsers,
advice,uh,
advice,would've
advice,said
advice,kept
advice,room
advice,better
advice,order
advice,dated
advice,woman
advice,date
advice,women,
advice,clean
advice,room,
advice,better
advice,job
advice,know
advice,enjoying
advice,nice
advice,apartment,
advice,single
advice,bachelorhood,
would,wow
would,that's
would,good
would,question
would,um,
would,ten
would,twenty
would,year
would,ago,
would,would've
would,said
would,stay
would,away
would,losers,
would,avoid
would,negative
would,people,
would,try
would,change
would,'em
would,try
would,give
would,'em
would,advice
would,try
would,help
would,'em
would,try
would,show
would,'em
would,right
would,way,
would,waste
would,energy
would,energy
would,business
would,unethical
would,people,
would,new
would,york
would,city
would,wise
would,guys,
would,new
would,york
would,city
would,type
would,wise
would,guy
would,uh
would,know
would,chronic
would,liar
would,bsers,
would,uh,
would,would've
would,said
would,kept
would,room
would,better
would,order
would,dated
would,woman
would,date
would,women,
would,clean
would,room,
would,better
would,job
would,know
would,enjoying
would,nice
would,apartment,
would,single
would,bachelorhood,
give,wow
give,that's
give,good
give,question
give,um,
give,ten
give,twenty
give,year
give,ago,
give,would've
give,said
give,stay
give,away
give,losers,
give,avoid
give,negative
give,people,
give,try
give,change
give,'em
give,try
give,give
give,'em
give,advice
give,try
give,help
give,'em
give,try
give,show
give,'em
give,right
give,way,
give,waste
give,energy
give,energy
give,business
give,unethical
give,people,
give,new
give,york
give,city
give,wise
give,guys,
give,new
give,york
give,city
give,type
give,wise
give,guy
give,uh
give,know
give,chronic
give,liar
give,bsers,
give,uh,
give,would've
give,said
give,kept
give,room
give,better
give,order
give,dated
give,woman
give,date
give,women,
give,clean
give,room,
give,better
give,job
give,know
give,enjoying
give,nice
give,apartment,
give,single
give,bachelorhood,
ten,wow
ten,that's
ten,good
ten,question
ten,um,
ten,ten
ten,twenty
ten,year
ten,ago,
ten,would've
ten,said
ten,stay
ten,away
ten,losers,
ten,avoid
ten,negative
ten,people,
ten,try
ten,change
ten,'em
ten,try
ten,give
ten,'em
ten,advice
ten,try
ten,help
ten,'em
ten,try
ten,show
ten,'em
ten,right
ten,way,
ten,waste
ten,energy
ten,energy
ten,business
ten,unethical
ten,people,
ten,new
ten,york
ten,city
ten,wise
ten,guys,
ten,new
ten,york
ten,city
ten,type
ten,wise
ten,guy
ten,uh
ten,know
ten,chronic
ten,liar
ten,bsers,
ten,uh,
ten,would've
ten,said
ten,kept
ten,room
ten,better
ten,order
ten,dated
ten,woman
ten,date
ten,women,
ten,clean
ten,room,
ten,better
ten,job
ten,know
ten,enjoying
ten,nice
ten,apartment,
ten,single
ten,bachelorhood,
twenty,wow
twenty,that's
twenty,good
twenty,question
twenty,um,
twenty,ten
twenty,twenty
twenty,year
twenty,ago,
twenty,would've
twenty,said
twenty,stay
twenty,away
twenty,losers,
twenty,avoid
twenty,negative
twenty,people,
twenty,try
twenty,change
twenty,'em
twenty,try
twenty,give
twenty,'em
twenty,advice
twenty,try
twenty,help
twenty,'em
twenty,try
twenty,show
twenty,'em
twenty,right
twenty,way,
twenty,waste
twenty,energy
twenty,energy
twenty,business
twenty,unethical
twenty,people,
twenty,new
twenty,york
twenty,city
twenty,wise
twenty,guys,
twenty,new
twenty,york
twenty,city
twenty,type
twenty,wise
twenty,guy
twenty,uh
twenty,know
twenty,chronic
twenty,liar
twenty,bsers,
twenty,uh,
twenty,would've
twenty,said
twenty,kept
twenty,room
twenty,better
twenty,order
twenty,dated
twenty,woman
twenty,date
twenty,women,
twenty,clean
twenty,room,
twenty,better
twenty,job
twenty,know
twenty,enjoying
twenty,nice
twenty,apartment,
twenty,single
twenty,bachelorhood,
year,wow
year,that's
year,good
year,question
year,um,
year,ten
year,twenty
year,year
year,ago,
year,would've
year,said
year,stay
year,away
year,losers,
year,avoid
year,negative
year,people,
year,try
year,change
year,'em
year,try
year,give
year,'em
year,advice
year,try
year,help
year,'em
year,try
year,show
year,'em
year,right
year,way,
year,waste
year,energy
year,energy
year,business
year,unethical
year,people,
year,new
year,york
year,city
year,wise
year,guys,
year,new
year,york
year,city
year,type
year,wise
year,guy
year,uh
year,know
year,chronic
year,liar
year,bsers,
year,uh,
year,would've
year,said
year,kept
year,room
year,better
year,order
year,dated
year,woman
year,date
year,women,
year,clean
year,room,
year,better
year,job
year,know
year,enjoying
year,nice
year,apartment,
year,single
year,bachelorhood,
ago,wow
ago,that's
ago,good
ago,question
ago,um,
ago,ten
ago,twenty
ago,year
ago,ago,
ago,would've
ago,said
ago,stay
ago,away
ago,losers,
ago,avoid
ago,negative
ago,people,
ago,try
ago,change
ago,'em
ago,try
ago,give
ago,'em
ago,advice
ago,try
ago,help
ago,'em
ago,try
ago,show
ago,'em
ago,right
ago,way,
ago,waste
ago,energy
ago,energy
ago,business
ago,unethical
ago,people,
ago,new
ago,york
ago,city
ago,wise
ago,guys,
ago,new
ago,york
ago,city
ago,type
ago,wise
ago,guy
ago,uh
ago,know
ago,chronic
ago,liar
ago,bsers,
ago,uh,
ago,would've
ago,said
ago,kept
ago,room
ago,better
ago,order
ago,dated
ago,woman
ago,date
ago,women,
ago,clean
ago,room,
ago,better
ago,job
ago,know
ago,enjoying
ago,nice
ago,apartment,
ago,single
ago,bachelorhood,
wow,proud
wow,life
that's,proud
that's,life
good,proud
good,life
question,proud
question,life
um,,proud
um,,life
ten,proud
ten,life
twenty,proud
twenty,life
year,proud
year,life
ago,,proud
ago,,life
would've,proud
would've,life
said,proud
said,life
stay,proud
stay,life
away,proud
away,life
losers,,proud
losers,,life
avoid,proud
avoid,life
negative,proud
negative,life
people,,proud
people,,life
try,proud
try,life
change,proud
change,life
'em,proud
'em,life
try,proud
try,life
give,proud
give,life
'em,proud
'em,life
advice,proud
advice,life
try,proud
try,life
help,proud
help,life
'em,proud
'em,life
try,proud
try,life
show,proud
show,life
'em,proud
'em,life
right,proud
right,life
way,,proud
way,,life
waste,proud
waste,life
energy,proud
energy,life
energy,proud
energy,life
business,proud
business,life
unethical,proud
unethical,life
people,,proud
people,,life
new,proud
new,life
york,proud
york,life
city,proud
city,life
wise,proud
wise,life
guys,,proud
guys,,life
new,proud
new,life
york,proud
york,life
city,proud
city,life
type,proud
type,life
wise,proud
wise,life
guy,proud
guy,life
uh,proud
uh,life
know,proud
know,life
chronic,proud
chronic,life
liar,proud
liar,life
bsers,,proud
bsers,,life
uh,,proud
uh,,life
would've,proud
would've,life
said,proud
said,life
kept,proud
kept,life
room,proud
room,life
better,proud
better,life
order,proud
order,life
dated,proud
dated,life
woman,proud
woman,life
date,proud
date,life
women,,proud
women,,life
clean,proud
clean,life
room,,proud
room,,life
better,proud
better,life
job,proud
job,life
know,proud
know,life
enjoying,proud
enjoying,life
nice,proud
nice,life
apartment,,proud
apartment,,life
single,proud
single,life
bachelorhood,,proud
bachelorhood,,life
proud,probably
proud,surviving
proud,difficult
proud,childhood,
proud,dysfunctional
proud,family,
proud,staying
proud,trouble
proud,staying
proud,away
proud,drug
proud,illegal
proud,drug
proud,um,
proud,making
proud,name
proud,good
proud,stock
proud,trader
proud,good
proud,stock
proud,picker,
proud,sort
proud,wisdom
proud,i've
proud,able
proud,pas
proud,eastern
proud,philosophy
life,probably
life,surviving
life,difficult
life,childhood,
life,dysfunctional
life,family,
life,staying
life,trouble
life,staying
life,away
life,drug
life,illegal
life,drug
life,um,
life,making
life,name
life,good
life,stock
life,trader
life,good
life,stock
life,picker,
life,sort
life,wisdom
life,i've
life,able
life,pas
life,eastern
life,philosophy
probably,would
probably,best
probably,friend
probably,describe
surviving,would
surviving,best
surviving,friend
surviving,describe
difficult,would
difficult,best
difficult,friend
difficult,describe
childhood,,would
childhood,,best
childhood,,friend
childhood,,describe
dysfunctional,would
dysfunctional,best
dysfunctional,friend
dysfunctional,describe
family,,would
family,,best
family,,friend
family,,describe
staying,would
staying,best
staying,friend
staying,describe
trouble,would
trouble,best
trouble,friend
trouble,describe
staying,would
staying,best
staying,friend
staying,describe
away,would
away,best
away,friend
away,describe
drug,would
drug,best
drug,friend
drug,describe
illegal,would
illegal,best
illegal,friend
illegal,describe
drug,would
drug,best
drug,friend
drug,describe
um,,would
um,,best
um,,friend
um,,describe
making,would
making,best
making,friend
making,describe
name,would
name,best
name,friend
name,describe
good,would
good,best
good,friend
good,describe
stock,would
stock,best
stock,friend
stock,describe
trader,would
trader,best
trader,friend
trader,describe
good,would
good,best
good,friend
good,describe
stock,would
stock,best
stock,friend
stock,describe
picker,,would
picker,,best
picker,,friend
picker,,describe
sort,would
sort,best
sort,friend
sort,describe
wisdom,would
wisdom,best
wisdom,friend
wisdom,describe
i've,would
i've,best
i've,friend
i've,describe
able,would
able,best
able,friend
able,describe
pas,would
pas,best
pas,friend
pas,describe
eastern,would
eastern,best
eastern,friend
eastern,describe
philosophy,would
philosophy,best
philosophy,friend
philosophy,describe
would,honest,
would,trustworthy
best,honest,
best,trustworthy
friend,honest,
friend,trustworthy
describe,honest,
describe,trustworthy
honest,,would
honest,,say
honest,,best
honest,,quality
trustworthy,would
trustworthy,say
trustworthy,best
